คำ,POS,ความหมาย
พรักพร้อม 0,ว.,ร่วมอยู่พร้อมหน้ากัน
พรั่ง 0,ว.,คับคั่ง รวมกันอยู่มาก
พรั้ง 0,ว.,ผุ หยาบ เป็นรอยเหมือนแผลฝีดาษ มักใช้ตามหลัง พรัวะ เป็น พรัวพรั้ง
พรัณ 0,น.,ผิว ผิวกาย
พรัน 0,น.,ผิว ผิวกาย
พรับ 0,ก.,พริบ ขยิบ ขยับ ปิด พับ
พรับตาอยิบๆ 0,สำนวน.,ทำตาปริบๆ ทำอะไรไม่ได้นอกจากกะพริบตามองเท่านั้น เช่น ยามมีกินดิกๆ ยามบ่มีพรับตาอยิบๆ - เมื่อมีก็กินเรื่อยๆ โดยไม่ยั้ง เมื่อหมดแล้วก็ได้แต่ทำตาปริบๆ
พรัวะ 0,ก.,ผุ ร่วน ยุ่ย เพราะหมดสภาพ
พรัวะโพรก 0,ก.,ผุ ร่วน ยุ่ย โดยเฉพาะส่วนที่อยู่ภายใน เช่น พริก ท่อนไม้ไผ่ เป็นต้น
พร้า 0,น.,พร้า - มีด มีดขนาดใหญ่
พราก 0,ก.,พราก - จากไป แยกจากกัน
พรากจาก 0,ก.,พลัดพราก หนีจาก แยกจาก
พรากพลัด 0,ก.,พลัดพราก แยกจากกัน
พราง 0,ก.,พราง - ทำให้เข้าใจเป็นอื่น พูดลวง เสแสร้ง
พราง 1,ว.,ไม่จริง ชั่วคราว เช่น เวียงพราง - ที่มั่นชั่วคราว
พราด 0,ว.,เปื่อย โทรม หมดสภาพ เช่น เชือกพราด คือ เส้นเชือกที่ใช้การไม่ได้เพราะเกลียวเชือกเปื่อย อาจเป็นเพราะถูกน้ำบ่อยก็ได้
พร้าโต้ 0,น.,มีดอีโต้
พราน 0,น.,พราน - ผู้หากินในทางจับสัตว์หรือยิงสัตว์
พราน 1,น.,ต้นปอพราน ๅ ชื่อพรรรไม้พุ่มยืนต้นชนิดหนึ่ง
พร่าน 0,ก.,พรั่น - รู้สึกหวั่นกลัว
พร้านอย้าน 0,ก.,พรั่นพรึง นึกหวาดหวั่น (อย้าน - ยั่น พรั่น)
พร่าย 0,ก.,รุ่ยออก หลุดออก หมดสภาพการใช้งาน เช่น ตอกที่ชุบน้ำหลายครั้งจนใช้มัดของไม่ได้แล้วเรียก ตอกพร่าย
พร้าย 0,น.,ไพ่ - เครื่องเล่นการพนันทำเป็นแผ่นบางๆ
พร่ายเขี้ยว 0,ว.,เข็ดฟัน
พร้ายเค้า 0,น.,ไพ่แปดเก้า
พร่ายตีนพร่ายมือ 0,ว.,มืออ่อนตีนอ่อน ไม่สามารถหยิบจับสิ่งใดได้
พราหมณ์ 0,น.,พราหมณ์ คำเปรียบเทียบ หมายถึง กินจุ ตะกละ
พร่ำ 0,ก.,พร่ำ - พรรณนา ให้รายละเอียด เรียกขาน
พร่ำ 1,ว.,ทั้งหมด พร้อม เนืองๆ เสมอๆ
พร่ำว่า 0,ว.,ตรงกับ ได้แก่ กล่าวกันว่า
พริก 0,น.,พริก
พริกก้นชี้ 0,น.,พริกซ่อม
พริกก้นปลิ้น 0,น.,พริกซ่อม
พริกดำ 0,น.,พริกแห้งปิ้งไฟให้เกรียมดำ น้ำพริกประกอบด้วย พริกดังกล่าว ตำกับเกลือ นิยมให้ผู้ป่วยหรือสตรีที่อยู่ไฟกินกับอาหารอื่น เช่น ผักลวก หรือ หมูปิ้ง เป็นต้น
พริกเดือยไก่ 0,น.,พริกซ่อม
พริกแด้ 0,น.,พริกขี้หนู
