คำ,POS,ความหมาย
กล้วยตีบคำ 0,น.,ชื่อกล้วย ชนิดหนึ่ง โบราณนำมาตำผสมปูน ทำลวดลาย ปูนปั้นที่เรียกว่า ละทายจีน
กล้วยไต้ 0,น.,กล้วยน้ำว้า ในเขตจังหวัดแพร่เรียก กล้วยอ่อง ลำปางเรียก กล้วยบ่าลิอ่อง
กล้วยทอด 0,น.,กล้วยน้ำว้าชุบแป้งทอด
กล้วยเทส 0,น.,มะละกอ
กล้วยนวล 0,น.,ชื่อกล้วยชนิดหนึ่ง
กล้วยน้ำนม 0,น.,ชื่อกล้วยชนิดหนึ่ง เมื่อสุกรสหวานเย็น
กล้วยนิ้วมือนาง 0,น.,ชื่อกล้วยชนิดหนึ่ง ผลเรียวเล็ก กลิ่นหอม รสหวานเย็น
กล้วยผา 0,น.,ชื่อกล้วยชนิดหนึ่ง
กล้วยพ่ำ 0,น.,ชื่อกล้วยชนิดหนึ่ง เปลือกมีสีม่วง
กล้วยร้อยหวี 0,น.,กล้วยร้อยหวี - ชื่อกล้วยชนิดหนึ่งออกเครือยาวมีหวีมาก ปลูกไว้ลำหรับดูเล่น เรียก กล้วยงวงช้าง
กล้วยระสี 0,น.,ชื่อกล้วยชนิดหนึ่ง
กล้วยส้ม 0,น.,กล้วยส้ม กล้วยหักมุก ลูกใหญ่ เป็นเหลี่ยมๆ เมื่อสุกเปลือกมีสีนวลอมล้ม นิยมนำมาปิ้งกิน
กล้วยสะเพา 0,น.,มะละกอ
กล้วยสุกเขียว 0,น.,ชื่อกล้วยชนิดหนึ่งคล้ายกล้วยหอมเวลาสุกมีเปลือกสีเขียว
กล้วยหก 0,น.,ชื่อกล้วยชนิดหนึ่ง
กล้วยหม่น 0,น.,กล้วยป่า
กล้วยห้อ 0,น.,พลับจีน
กล้วยหอม 0,น.,กล้วยหอม
กลอง 0,น.,กลอง เครื่องตีทำด้วยไม้ มีลักษณะกลมกลวงขึงด้วยหนัง มีหลายชนิด
กล่อง 0,น.,ภาชนะใส่สิ่งของรูปกลมหรือเหลี่ยมมีฝาปิด
กล้อง 0,น.,ปืนกล้องเป่ายารักษาโรค
กลองกบ 0,น.,มโหระทึก
กล้องแกล้ง 0,น.,ลูกคลักยอกระบอกไม้ไผ่ไขว้กันสำหรับเสียบขายอเข้ากับคันยอก่อนใช้จับปลา
กล่องเข้า 0,น.,ภาชนะสานสำหรับใส่ ข่าวเหนียวนึ่ง
กล่องเข้า 1,น.,ชื่อไม้พุ่มขนาดเล็ก (มะก่องข้าว)
กล่องเข้าหลวง 0,น.,ภาชนะสานขนาดใหญ่สำหรับบรรจุข้าวเหนียวนึ่ง
กล่องเข้าหลวง 1,น.,ชื่อไม้พุ่มขนาดเล็ก (มะก่องข้าวหลวง)
กลองฅ่ำ 0,น.,สัญญาณกลองบอกเวลาค่ำ ( เวลา ๑๓.๓๐-๑๕.๐๐ น.)
กลองงาย 0,น.,สัญญาณกลองบอกเวลา เช้า
กล้องฉีด 0,น.,กระบอกสำหรับฉีดน้ำ
กล้องฉีด 1,น.,กระบอกฉีด กระบอกฉีดน้ำ
กล้องซอ 0,น.,หีบเสียง ซึ่งในยุคแรกๆ มักมีการซอ หรือการขับโต้ตอบระหว่างชาย-หญิงเป็นพื้น
กล้องดูด 0,น.,หลอดดูด
