คำ,POS,ความหมาย
ต่อคำยาวสาวคำยืด 0,สำนวน.,ต่อความยาวสาวความยืด ต่อล้อต่อเถียง ไม่จบเรื่องง่ายๆ จนอาจก่อให้เกิดเป็นเรื่องใหญ่โตได้
ต่อง 0,น.,เข็็ดด้ายหรือไจด้าย
ต่อง 1,สรรพ.,เรียกเข็ดด้ายหรือไจด้าย
ต้อง 0,ก.,คล้องไว้ เกี่ยวไว้ คล้อง
ต้อง 1,น.,กระท้อน
ต้อง 2,ก.,สลัก สกัด ทำลวดลายด้วยการสลักหรือสกัด
ต้อง 3,ก.,กระทบ ถูก โดย เช่น เอาหัวต้องขั้นได เอาหัวกระทบกับบันได
ต้อง 4,น.,ต้นกระท้อน
ตองกง 0,น.,ชื่อหญ้าชนิดหนึ่ง นิยมใช้ก้านดอกทำไม้กวาด
ตองกล้วย 0,น.,ใบตองจากต้นกล้วย
ตองจ่อ 0,น.,ใบตองอ่อนที่นาบให้แห้งเรียบเพื่อใช้มวนบุหรี่
ต้องใจ 0,ก.,ถูกใจ
ต่องตอย 0,ว.,ยากไร้ ซอมซ่อ ไม่สดชื่น
ต่องต้อย 0,ว.,ยากไร้ ซอมซ่อ ไม่สดชื่น
ต้องตา 0,ก.,ถูกตา ชอบ
ต่องแต่ง 0,ว.,ต่องแต่ง
ต้องแต้ม 0,ก.,แกะสลักและวาดเป็นลวดลาย
ตองทึง 0,น.,ใบพลวง
ต้องประสงค์ 0,ก.,ต้องการ มีความจำเป็น ต้องใช้
ต้องสลุง 0,ว.,สลักลวดลายลงบนขันเงิน หรือ ทองคำ
ต้องสะดุด 0,ก.,สะดุด เดินหรือวิ่งเอาปลายเท้าไปกระทบสิ่งที่ขวางอยู่ทำให้ก้าวผิดหรือหกล้ม
ตองสาด 0,น.,ต้นสาดขาว นิยมใช้ผิวก้านมาทำเสื่อ
ต่องสู้ 0,น.,ชาวกะเหรี่ยงเผ่าหนึ่ง
ตองหยอง 0,ก.,อาการที่กระโดดโลดเต้น
ตองหยอง 1,ว.,เบา
ต้องหย้อง 0,ว.,หวิว ลักษณะสิ่งของที่มีน้ำหนักเบา
ตองเหลือง 0,น.,ชนชาติข่าพวกหนึ่ง ผีตองเหลือง ก็ว่า.
ตองเหลือง 1,น.,ต้นกระทุ่มน้ำ
ตองเหลือง 2,น.,ใบไม้หรือใบตองที่กลายเป็นสีเหลือง
ตองเหียง 0,น.,ใบไม้เหียง นิยมใช้มุงหลังคา เล็กกว่าใบพลวง มีขนที่ก้านใบ
ตอด 0,ก.,จิก สับ หรือฉกอย่างไม่รุนแรง มักใช้กับงู
ต้อแต้ 0,ว.,ลักษณะที่มีลวดลายขนาดเล็กแต่สดใส มักใช้ตามหลังคำว่า ลาย เป็น ลายต้อแต้
ต่อเถ้า 0,สัน.,ตราบจนแก่เฒ่า
ต่อเท้า 0,สัน.,ตราบถึง จนกระทั่ง
ต่อเท้าเถ้า 0,สัน.,ตราบถึงวัยชรา
ตอน 0,น.,ส่วน หมวดหมู่ ด้าน
ตอน 1,น.,เรียกตาที่เป็นกุ้งยิงว่า ตาเปนตอน
ตอน 2,ก.,ตัดทอน อย่างทอนกิ่งไม้ลงบ้าง
ตอน 3,ก.,ตอน ตัดหรือทำลายอวัยวะเพื่อมิให้สืบพันธุ์ได้
ต่อน 0,น.,ชิ้น ท่อน
ต่อน 1,ว.,ย่อย น้อย เล็ก มักใช้เป็นสร้อยคำ เช่น สิ้นปุดเปนติ่นเปนต่อน ผ้าซิ่นขาดเป็นชิ้นเล็กชิ้นน้อย
ต้อน 0,ก.,รับ รับรอง รับเอา ใช้ของเพื่อเอาใจ อย่างเช่น ซื้อของไปแจกเด็กๆ หลังจากไปเที่ยวทางไกลมา
ต่อนแต่น 0,น.,มักใช้ตามหลัง ละอ่อน เป็นละอ่อนต่อนแต่น หมายถึงลูกเล็กเด็กแดง
ต้อนหล้อน 0,ว.,ต่องแต่ง - ลักษณะที่ของ สิ่งของเล็กๆ ห้อยแขวนไว้
ตอบ 0,ก.,สนอง โต้ ทดแทน
ตอบ 1,ว.,ยุบเข้าเล็กน้อย อย่างแก้มตอบ
ต็อบ 0,ว.,ลักษณะของเล็กที่ตก บุบลงเล็กน้อย
ตอบคำ 0,ก.,พูดโต้ตอบ
ตอบคุณ 0,ก.,ทดแทนบุญคุณ
ตอบท้า 0,ก.,พูดตอบโต้
ตอบบุญแทนคุณ 0,ก.,ตอบแทนบุณคุณด้วยความกตัญญูรู้คุณ
ตอบเวร 0,ก.,แก้แค้น - ทำการตอบเพื่อให้หายแค้น
ตอบเวร 1,ก.,แก้แค้น
ตอบส้าย 0,ก.,ทดแทน ตอบแทนอย่างตอบแทนไมตรี
ต็อบหย็อบ 0,ว.,ลักษณะของที่ยุบลงมากองเหลือนิดเดียวที่พื้น มักว่า กองต็อบหย็อบ
ต็อบๆ แต็บๆ 0,ว.,เล็กๆ น้อยๆ อย่างทำงานเล็กๆ น้อยๆ อยู่กับบ้าน เป็นต้น
ต่อปากต่อคำ 0,ก.,ต่อว่า โต้เถียง โต้แย้ง
ตอเฟือง 0,น.,ซังข้าว
ตอม 0,ก.,ตอม
ต่อม 0,น.,ตุ่ม จุด เม็ด สิ่งที่นูนขึ้นเล็กน้อย หยด
ต่อม 1,น.,เรียกกระดุมว่า บ่าต่อม
ต้อม 0,ก.,ตะล่อม ทำให้รวมเป็นกองหรือกลุ่มที่มีลักษณะกลมๆ
ต้อม 1,ก.,ตะล่อม - รวบรวมเข้าเป็นกลุ่มก้อน
ต้อม 2,ว.,รวมเป็นกลุ่มอยู่ในแหล่งเดียวกัน
ต่อมแต็บ 0,น.,กระดุมแป๊ป
ต้อมหล้อม 0,ว.,ลักษณะของลสิ่งที่ขดจนเป็นวงหรือกลมแน่น มักใช้ตามหลัง มน เป็น มนอ้อมหล้อม คือกลมตะล่อมป้อม
ต้อมหล้อม 1,ก.,ตะล่อม ทำให้รวมเป็นกองหรือกลุ่มที่มีลักษณะกลมๆ
ต้อมหล้อม 2,น.,กระจุก กลุ่ม หมวดหมู่
ต้อมหล้อม 3,ว.,รวมกันเป็นกลุ่มก้อนเล็กๆ
ต่อย 0,ก.,เคาะ กระทบ เคาะให้หลุดออกจากที่
ต่อยปตู 0,ก.,เคาะประตู
ต่อละต่อฅว่าง 0,ก.,ต่ออย่างกดราคา แล้วเดินหนี
ต่อหน็อบต่อแหน็บ 0,ก.,ปะติดปะต่อ
ต่อหน้าต่อตา 0,สำนวน.,ทำอะไรซึ่งหน้าผู้ใหญ่ มักใช้ในเชิงไม่ค่อยดี เห็นชัดเจน
ตอหม้อ 0,น.,ส่วนที่ฐานรากของเสาที่ฝังลงไปในดิน ส่วนใหญ่ทำด้วยซีเมนต์
ต่อเหนาะต่อแหนะ 0,ก.,ปะติดปะต่อ
ตะ 0,*น.,คำกร่อนจาก ตา เช่น ตะวัน - ตาวัน ตะฝั่ง - ตาฝั่ง
ตะ 1,*น.,คำกร่อนจาก แต่ เช่น ตะกี้ - แต่กี้ ตะก่อน - แต่ก่อน
ตะ 2,*น.,คำกร่อนจาก เท่า เช่น ตะได - เท่าใด
ตะ 3,น.,เรียกกากส่าเหล้าว่า เข้าตะ
ตะ 4,ว.,มีลักษณะเป็นแผ่นปิดไว้
ตะก่อน 0,ว.,แต่ก่อน ครั้งก่อน
ตะก่อน 1,ว.,แต่กี้ แต่ก่อน พึ่งผ่านไป
ตะกี้ 0,น.,อดีต เช่น ก่อนกี้เวลาที่เพิ่งผ่านไป
ตะกี้ 1,บ.,แต่ก่อน
ตะเกอะตะเกิ้ง 0,ว.,ลักษณะหย่อนยานเนิบนาบ
ตะเกอะตะเคิ้ง 0,ว.,ลักษณะหย่อนยานเนิบนาบ
ตะค่าม 0,น.,สะโพก
ตะโค่ง 0,น.,เรียกเมืองย่างกุ้งหรือร่างกุ้ง เมืองหลวงของพม่า
ตะโค่ง 1,ว.,อาการโก้งโค้งคลานแบบเต่า
ตะโค่งตะค่าง 0,ว.,อาการโก้งโค้งคลานแบบเต่า
ตะโค้งตะค้าง 0,ว.,ระโยงระยาง โตงเตง - ลักษณะสิ่งของที่หย่อนลงมาอย่างส้มโอ
ตะฅืนนี้ 0,น.,คืนที่แล้ว
ตะพบตะพับ 0,ว.,ลักษณะสิ่งของทรงกลมคุ่มอย่างชามวางคว่ำอยู่เป็นจำนวนมาก
ตะแม้ 0,น.,กวางทราย ตามะแน
ตะลาง 0,น.,ลานนวดข้าว
ตะล่าง 0,น.,ใต้ถุนบ้าน
ตะล่าง 1,น.,ใต้ถุน ใต้พื้นเรือน
ตะวันวา 0,ว.,เมื่อวานนี้
ตะวา 0,น.,วานนี้ เมื่อวานนี้
ตะวา 1,ว.,เมื่อวานนี้
ตะหยะ 0,ว.,อาการเคลื่อนไหวที่เก้งก้าง
ตะหลดปด 0,น.,กลองเล็กที่แขวนไว้ข้างๆ กลองแอว หรือ กลองยาวขนาดใหญ่ ใช้ไม้ตีคั่นจังหวะกลองใหญ่
ตะหล้อม 0,น.,ดอกบานไม่รู้โรย
ตะหล้อม 1,ก.,ตะล่อม - ทำให้รวมเป็นกองหรือกลุ่ม
ตะหลา 0,ก.,ก้ำกึ่ง คู่คี่ เข้าคู่
ตะหลา 1,ก.,ก้ำกึ่ง คู่คี่ เทียมคู่ เข้าคู่ ถ่วงดุล ทำให้เท่าเทียมกัน
ตะหล่าย 0,น.,ตลิ่ง ฝั่งน้ำที่ค่อนข้างชัน
ตะหลิ้น 0,ก.,พลิก กลับข้าง เปลี่ยนด้าน สลับกัน
ตะเหว้ 0,ว.,เอียงกะเท่เร่
ตะแหลง 0,ก.,แปลงกายด้วยอำนาจฤทธิ์ แถลง ชี้แจง บอกกล่าว
ตะไหล 0,น.,ถาด จานแบน ภาชนะแบนขนาดใหญ่
ตัก 0,น.,หน้าขาตอนเข่าถึงโคนขาเวลานั่ง
ตัก 1,ก.,ตัก
ตักเบี้ยเสียของ 0,ก.,เล่นการพนัน
ตัง 0,น.,ยางไม้อย่างที่ใช้ดักสัตว์เล็ก
ตัง 1,ว.,กลิ่นเหม็นหืน
ตัง 2,ว.,เรียกคนที่นั่งคุยกันนานๆ ว่า ก้นตัง
ตัง 3,ว.,มีลักษณะเหนียว เช่น ขี้มูกเปนตังเปนเหนียว
ตั่ง 0,น.,ม้า ม้านั่ง เครื่องรองนั่งหรือนอนมีสี่ขา ไม่มีพนัก
ตั้ง 0,ล.,ชุด กลุ่ม พวก
ตั้ง 1,น.,เรียกสิ่งที่ซ้อนกันมากๆ
ตั้ง 2,น.,ยก ครั้งคราว เช่น ไก่ขันสามตั้ง
ตั้ง 3,ก.,ยกขึ้น ทำให้ตรง แต่งตั้ง กำหนด ล่อให้ติดกับ เช่น ตั้งไก่ ต่อไก่
ตั้ง 4,ว.,ตรง แน่วแน่ มั่นคง เช่น ไจตั้ง
ตั้งกว่าง 0,ก.,ต่อกว่าง
ตั้งขัน 0,ก.,ยกครู - ทำพิธีคารวะครูบาอาจารย์
ตั้งเค้า 0,ก.,ริเริ่ม เริ่มทำ
ตั้งธาตุ 0,ก.,ปฏิสนธิ
ตังนี 0,น.,เรียกชันโรงและขี้ผึ้งของชันโรงว่า ขี้ตังนี
ตั่งมน 0,น.,เก้าอี้กลม เก้าอี้ที่ทำที่นั่งเป็นรูปกลม
ตั่งยาว 0,น.,ม้านั่งยาว
ตั่งหม้อ 0,น.,เสวียน - ของที่ขดเป็นวงกลมสำหรับรองรับก้นหม้อมิให้เอียงหรือกระแทกพื้น
ตั่งอี่ 0,น.,เก้าอี้
ตั่งอี่ผัด 0,น.,เก้าอี้หมุน
ตั่งอี่ี่โงก 0,น.,เก้าอี้โยก
ตัณหา 0,น.,ความทะยานอยาก
ตัด 0,ก.,ตัด อด งด เว้น เช่น ตัดเหล้า ตัดสินความ เหยาะ
