คำ,POS,ความหมาย
บาก 0,น.,พันธุ์ไม้ยืนต้นขนาดใหญ่ชนิดหนึ่ง = กะบาก
บาก 1,ก.,"ฟันไม่ให้เป็นรอยกว้าง, ส่วนมากว่า บัก"
บากบั่น 0,ก.,"ตั้งอกตั้งใจทำ, มีความพยายาม, พากเพียร"
บาคราญ 0,น.,"หนุ่ม, นายใช้แก่ผู้มีศักดิ์สูง หรือตัวเอกที่มีความสามารถสูง. มักใช้เป็นคำนำหน้าชื่อบุคคลในวรรณคดี เช่น บาคานท้าว, บาบ่าวขูลู, บาเจือง"
บาง 0,น.,"ลำห้วย, คลอง, เช่น บังอี, บังมุกต์, บังทราย"
บ่าง 0,น.,สัตว์ ๔ เท้า อาศัยอยู่ตามต้นไม้ใหญ่ในป่าสูง สีข้างมีแผ่นหลังกางออกคล้ายปีกร่อนออกไปได้มี ๒ ชนิด คือ บ่างตอง และบ่างลั้ว แต่บางตอนมีขนาดเล็กกว่า
บ้าง 0,น.,สิ่งที่มีรูกลวงคล้ายกระบอก เช่น บ้างตา = ขอบตาโดยรอบหรือรอยบั้งตามตัวปลาก่อนทอด หรือปิ้ง
บาง 1,น.,"ลำห้วย, คลอง, เช่น บังอี, บังมุกต์, บังทราย"
บาง 2,ว.,ไม่หนา
บางผ่อง 0,ว.,"บ้าง, บางสิ่ง, บางคน"
บางพ่อง 0,ว.,"บ้าง, บางสิ่ง, บางคน"
บาด 0,น.,แผล
บาด 1,ก.,ทำให้เกิดเป็นแผลหรือรอยขีดข่วนอ่างของมีคม
บาด 2,ว.,"ครั้น, เมื่อ, คราว, ยาม, คู่ เช่น คอขาดบาดตาย = เรื่องที่จะมีโทษถึงตาย, เรื่องอันตรายถึงชีวิต"
บาดนี้ 0,ว.,เดี๋ยวนี้
บาดหมาง 0,ก.,หมองใจกัน
บาดหู 0,ก.,ไม่ถูกหู
บาดาล 0,น.,"ใต้พื้นดิน, นาคพิภพ, หรือเมืองบาดาล เพราะสมัยโบราณ นั้นเห็นว่าฟ้าและใต้ดินเป็นสิ่งลี้ลับ"
บาต 0,ก.,"ตก, ตกไป, เช่น อสุนีบาต = ฟ้าผ่า, บิณฑบาต = ข้าวตก"
บาตร 0,น.,ภาชนะทำด้วยโลหะทรงกลมสีดำสำหรับพระสงฆ์ สามเณรใช้บิณฑบาต รับภัตตาหารจากผู็เลื่อมใสถวายหรือตักบาตรให้
บาท 0,น.,มาตราเงินบาทของไทย ๑ บาท = ๔ สลึง
บาท 1,น.,โคลงบทหนึ่งมี ๔ บาท
บาทบงสุ์ 0,น.,ละอองเท้า
บาทบริจาริกา 0,น.,หญิงที่ปฏิบัติพระเจ้าแผ่นดิน
บาทหลวง 0,น.,นักบวชศาสนาคอธอลิก
บาทุกา 0,น.,รองเท้า (ป.)
บ่าน 0,ก.,"แตกออก, หลุดออก, เช่น มัดบ่าน, ขนาดเล็กเรียก บิ่น"
บ้าน 0,น.,"บริเวณที่เรือนตั้งอยู่, ถิ่นที่อยู่อาศัย ถ้ามีบ้านเรือนมากก็เรียกว่าหมู่บ้านและเรียกคนที่อยู่ในหมู่บ้านว่าชาวบ้าน ส่วนบ้านที่อยู่ในบนบทเรียกว่า บ้านนอก"
บาน 0,น.,"น้ำดื่ม, เครื่องดื่ม, เช่น น้ำอัฐบาน, สุราบาน"
บาน 1,น.,ลักษณะนามใช้เรียกหน้าต่าง ประตู ว่า บาน และเรียกเหล็กยึดหน้าต่าง ประตู ว่า บานพับ
บาน 2,ก.,"เผยออก, คลี่ออก, ขยายออก, เช่น ดอกไม้บาน"
บาน 3,ว.,"ชื่นบาน, เบิกบาน"
บาป 0,น.,ความชั่วร้ายต่าง ๆ ที่ตรงข้ามกับบุญ
บ้าปาก 0,ก.,ละเมอ
บาย 0,ก.,ใช้มือแตะสิ่งใดสิ่งหนึ่งตลอดจนกำยืดได้
บาย 1,น.,เข้า = ข้าว (ข.)
บ่าย 0,น.,เวลาหลังเที่ยงไปถึงเย็น
บ้าย 0,ก.,"ทำให้ติด, ไล้, ส่วนมากว่าป้าย"
บาย 2,ก.,"จับต้อง, หยิบฉวยเอา"
