คำ,POS,ความหมาย
ทองห้าว 0,น.,แผ่นโลหะเจือ
ทอด 0,ก.,"ให้, ถวายแด่พระสงฆ์, เช่น ทอดกฐิน, ทอดผ้าบังสุกุล"
ทอด 1,ก.,"เอาอาหารใส่น้ำมันในกะทะตั้งไฟให้ร้อน, ส่วนมากเรียก จืน"
ทอดทะเนิ้ง 0,ว.,ลักษณะของคนที่อยู่ในท่าครึ่งนั่งครึ่งนอนพิงหมอนหรือวัตถุอื่นอย่างเอกเขนก เรียกว่า ทอดทะเนิ้ง
ทอดเนิ้ง 0,ว.,ลักษณะของคนที่อยู่ในท่าครึ่งนั่งครึ่งนอนพิงหมอนหรือวัตถุอื่นอย่างเอกเขนก เรียกว่า ทอดทะเนิ้ง
ท่อน 0,ส.,"ส่วน, ดุ้น, อัน"
ท้อน 0,ว.,เถิดใช้หลังคำกริยา เช่น ไปเถิ้น = ไปเถิด
ทอน 0,ก.,คืนเงินหรือสิ่งของส่วนที่เกินให้แก่เจ้าของไป เช่น ทอนเงิน
ท้อน 1,ก.,"รวม, รวมไว้, สุมกันไว้, เช่น ท้อนถ่านไฟ = เขี่ยถ่านไฟรวมกันไว้, ส่วนมากพูดว่า ท้อนโฮม"
ทอน 1,ก.,"ตัด, ทำให้สั้น, ทำให้เสื่อมลง, เช่น ทอนลง ๓ ท่อน = ตัดลง ๓ ท่อน"
ท้อน 2,ว.,"เถอะ, เถิด, เทอญ, เช่น ยุติเพียงเท่านั้น ท้อน = ยุติเพียงเท่านั้นเถิด"
ท้อนท้อ 0,ว.,"โดดเดี่ยว, เดียวดาย, ว้าเหว่, เช่น เขายืนท้อนท้ออยู่คนเดียว"
ทอบ 0,ก.,"จัดให้เป็นระเบียบ, ทำให้เล็กลง, บีบรัดเข้า, เช่น ""นับแต่เวียงไชยเจ้าพระยาเมืองเมี้ยนไพ่ สามโยชน์ได้เทวะท้าวทอบคราว"" (ศิลป์.)"
ทอบกระดูก 0,น.,"ชื่อเวทมนต์หรือคาถาทางไสยศาสตร์เชื่อกันว่าสามารถใช้ไสยศาสตร์ดังกล่าวเสกแผ่ควายแห้งแผ่นใหญ่ให้เข้าไปอยู่ในท้องคนได้เพื่อให้มันขยายตัวออกทำให้ คนนั้นตายได้ เรียกว่าทอบหนัง, เวทมนต์หรือคาถาคังกล่าวเรียกว่า คาถาทอบกระดูก"
ทอม 0,ก.,"ทะนุถนอม, คอยดูแลรักษา, เช่น ""เลี้ยงช้างเถ้าขายงาได้กินค่า เลี้ยงช้างน้อย ทอม ไว้ได้ขี่คน"""
ท่อม 0,น.,ยุ้งเก็บข้าวเปลือกที่สานด้วยไม้ไผ่
ทอย 0,น.,ไม้ลิ่มสำหรับตอกต้นไม้เพื่อให้เป็นที่สำหรับเหยียบและจับปีนขึ้นต้นไม้สูง ๆ ได้สะดวก
ทอย 1,น.,ทุ่นเบ็ด
ทอย 2,ก.,โยนให้กระทบหรือประกบในการเล่นพนัน หยอดหลุม ทอยทอง.
ทอย 3,ก.,ส่งสิ่งของต่อกันเป็นทอด ๆ เช่น ในพื้นที่สูงชันไม่สามารถส่งหรือวิดน้ำขึ้นไปทอดเดียวได้ต้องทำกันกั้นเป็นทอด ๆ เพื่อวิดน้ำขึ้นไปเป็นทอด ๆ
ทอย 4,ว.,ลักษณะการทำหน้าที่แม่สื่อแม่ชักระหว่างหนุ่มสาวให้รักกัน เรียก แม่ทอย
ท้อล้อ 0,น.,ไม้ท่อนกลมสำหรับรองท่อนซุงหรือสิ่งของเพื่อช่วยเลื่อนกลิ้งในการชักลาก
ท้อล้อแท้แล้ 0,ว.,"ลักษณะอาการของคนที่ป่วยหนัก, อาการเหนื่อยหอบ"
ท่อว่า 0,ว.,"แต่ว่า, ทว่า"
ทะ 0,*ว.,"ใช้เป็นคำนำหน้าคำอื่นเพื่อให้เกิดความไพเราะ ไม่มีความหมายในตัวเอง, ส่วนมากใชเสำหรับบทกลอน เช่น ไล เป็น ทะไล เช่น ""เชิญพี่น้อง ทะไลลาลงเพื่อน"", ลอนหรือหลอนเป็นทะทอน เช่น ""จวงจันทร์คู้ ทะลอน หอมแต่มื้อใหม่ มื้อเก่าลาล่วงแล้วจันทน์คู้ก็เหล่าเหย"""
ทะนง 0,ก.,"ถือตัว, หยิ่งในเกียรติของตัว"
ทะนาน 0,น.,"เครื่องตวงชนิดหนึ่งยี่สิบทะนานเป็นหนึ่งถัง เช่น ""วันโชคได้ ทะนานน้อยเหมือดมัน"" (ศิลป์.)"
ทะยาน 0,ก.,"เผ่น, พู่ง, กระโจน"
ทะย่าน 0,ก.,"เผ่น, พู่ง, กระโจน"
ทะลอน 0,สัน.,"ผิว่า, หากว่า"
ทะลอน 1,ว.,บังเอิญ แผลงมาจาก หลอน (ดู ทะ.)
ทะไล 0,น.,"ถาด, ขัน ถ้วย, ชาม"
ทะไล 1,ก.,"ครรไล, ไป, มักใช้ควบกับ ลา เป็น ทะไลลา, เช่น ""ทะไลเลิกลาลง"""
ทัก 0,ก.,"ทัก, ท้วง, ปราศรัย, ทักท้วง, คัดค้าน, เช่น""นางฮับข้อแขด่วน ทัก หลาน"" (ฮุ่ง.)"
ทักขิณ 0,น.,"ขวา, ทิศใต้, ทิศหัวนอน, เช่น ""ดาวดาษข้อนแฝงก้ำฝ่ายทักษิณ"" (ศิลป.) (ป.)"
ทักขิณาทาน 0,น.,สิ่งของสำหรับทำบุญอุทิศให้แก่ผู้ตาย (ป.)
ทักขิณาวัฏ 0,น.,"เวียนขวา, วนไปทางขวา (ป., ส.)"
ทักทั่น 0,ว.,"ลดหลั่น เช่น ""ทักทั่น ไม้ซ้องซ่อเลียนกอ"""
ทักทั่น 1,ว.,"ลักษณะอาการเอาจริงเอาจังเช่นกอดอยู่ทักทั่น, ยู้อยู่ทักทั่น"
ทักษิณ 0,น.,"ขวา, ทิศใต้, ทิศหัวนอน, เช่น ""ดาวดาษข้อนแฝงก้ำฝ่ายทักษิณ"" (ศิลป.) (ป.)"
ทั่ง 0,น.,แท่งเหล็กซึ่งช่างใช้รองสำหรับตีเหล็ก มักเรียกว่าเหล็กค้อนทั่ง = ทั่ง
ทั่ง 1,ก.,"กระทุ้ง, กระแทก"
ทัง สัน 0,*ว.,"ทั้ง, และ, กับ, รวม, เช่น ไปกันทังลูกทังเมีย และเช่น ""ทังหลายเพิ่มเมาเหล้าเมาคัญชายาฝิ่น พี่นี้เมาแม่ฮ้างปานเอ้าอูดกระแต"""
ทัด 0,ก.,"เอาสิ่งของหรือดอกไม้เหน็บใบหู เช่น ""ทัดดอกไม้แซมซ้าย ชุ่มมัน"" (ฮุ่ง.)"
ทัด 1,ว.,"เท่า, ทัดเทียม, เสมอ, เท่ากัน"
ทัดทาน 0,ก.,พูดห้ามปราม. ทักท้วง
ทัดเที่ยง 0,ว.,"เที่ยงตรง, แน่นอน, เช่น ""บัณฑิตล้ำทรงธรรมทัดเที่ยงก็หากหายากได้ในพื้นแผ่นดิน"""
ทัน 0,น.,"พรรณไม้ยืนต้นชนิดหนึ่งมีหนามผลของมันกินได้, ส่วนมากเรียกหนามทัน"
ทัน 1,ก.,"พบ, ตามไปพบ, เรียกให้มาหา, เช่น ""พระก็ทัน เสนาชู่ชุ่มมาต้าน"" (ศิลป์.)"
ทัน 2,ว.,"ถึง, เร็ว, เท่า, ไม่ช้าไปกว่า, เช่น นำทัน, เว้าทันคน, ทันตาเห็น"
ทันตา 0,น.,"ฟันเช่น ""หลิงที่ ทันตา แม้งมหานิลเงาเงื่อนงามเด"" ( ศิลป์.)"
ทับ 0,น.,"ที่อยู่ชั่วคราวในป่า , เพิงหรือกระท่อมที่พักเพื่อประกอบอาชีพในป่าชั่วคราว, เช่น ทับช้าง = ที่พักช้าง, ทับม้า = ที่พักม้า"
ทับ 1,ก.,"เอาไว้บน, วาง, ซ้อนกัน, เช่น ทับกระดาษ = เอาก้อนหินวางบนกระดาษ"
ทับ 2,ก.,"ทุบ, ตี, เช่น ทับก้อนดินให้แตก."
ทับทรวง 0,น.,เครื่องประดับอกชนิดหนึ่ง
ทับทาง 0,น.,งูพิษชนิดหนึ่ง หมายความว่าเมื่อถูกงูชนิดนี้กัดแล้วตายทับหนทางทันที
ทับทิม 0,น.,พลอยสีแดงชนิดหนึ่ง
ทับทิม 1,น.,ชื่อสีแดงชนิดหนึ่งเรียกว่า สีทับทิม
ทัพ 0,น.,ค่าย
ทัพ 1,น.,"เดินไป, เคลื่อนไหว, กรีฑาพล, กองพลรบ (ป., ส.)"
ทั่ว 0,ว.,"ตลอดไป, ทุกแห่ง"
ทัว ๆ 0,?,ดู ทด ๆ
ทัวรกรรม 0,ก.,ทำให้ได้รับความลำบาก = ทรมาน (ส.)
ทัวรภี 0,น.,ควายป่า
ทัวรมาน 0,ก.,ทำให้ได้รับความลำบาก = ทรมาน (ส.)
ทัวระ 0,ว.,"ชั่ว, ยาก, ลำบาก, ใช้เป็นคำนำหน้าคำอื่นบางคำ, เช่น ทรชน = คนชั่ว, ทรภี = เนรคุณ, เช่น ทรภีชนพ่อ (ส., ป.)"
ทัวระเทียว 0,ก.,"ไป ๆ มา ๆ, เวียนไปเวียนมา"
ทัวระมาน 0,ก.,"ข่ม, ปราบ, ทำให้ลำบาก, ทำให้เสื่อม (ป., ส.)"
ทัศ 0,ว.,"สิบ, ถ้วน, มักใช้ต่อท้ายกับจำนวนนับที่ครบสิบ, เช่น ปารมีสิบทัศ = บารมี ๑๐ อย่างบริบูรณ์"
ท้า 0,ก.,ชวนต่อสู้
ทา 0,น.,ดินที่มีเกลือปนเป็ยขุยขึ้นมาบนผิวดิน เรียก ขี้ทา
ท่า 0,น.,ฝั่งน้ำสำหรับขึ้นลงหรือจอดเรือ
ทา 1,ก.,"ฉาบ, ไล้, โบก"
ท่า 1,ว.,"ลักษณะแสดงกิริยาท่าทางยกมือยกเท้า, ท่วงที, เช่น ท่านอน, ท่ายืน"
ทาก 0,น.,"สัตว์เลื้อยคลานจำพวกหนึ่ง มี ๒ ชนิด ชนิดหนึ่งคล้ายปลิงอยู่ตามป่ากินเลือดคน, อีกชนิดหนึ่งตัวแบน ๆ อาศัยอยู่ตามที่เย็น ๆ ชื้นแฉะ"
