คำ,POS,ความหมาย
ศุภนิมิต 0,ว.,นิมิตดี (ส.)
ศุภมงคล 0,น.,"เคราะห์ดี, วาสนาดี"
ศุภมัสดุ 0,น.,ขอความดีความงามจงมี เป็นคำใช้ขึ้นต้นหรือลงท้ายในประกาศที่เป็นทางราชการ หรือข้อความที่สำคัญ เช่น ประกาศพระบรมราชโองการ (ส.)
ศุภมาตรา 0,น.,ตำแหน่งผู้ช่วยสรรพากรจังหวัด (ส.)
ศุภมาส 0,น.,วันเดือนปีที่ดี (ส.)
ศุภร 0,ว.,"สว่าง, งาม, สดใส, ไม่มีตำหนิ (ส.)"
ศุภอักษร 0,น.,สาสน์ของเจ้าประเทศราช (ส.)
ศุภางค์ 0,ว.,มีรูปงาม (ส.)
ศุลก 0,ว.,"เนื่องด้วยการเก็บอากรจากสินค้าขาเข้าและขาออก (ส., ป.)"
ศุลกากร 0,น.,ค่าอากรที่เรียกเก็บจากสินค้าขาเข้าและขาออก
ศุลการักษ์ 0,น.,เจ้าหน้าที่รักษาศุลกากร
ศูกร 0,น.,"หมู (ส., ป.)"
ศูทร 0,น.,วรรณะที่ ๔ ตามธรรมเนีมพราหมณ์เป็นชนชั้นต่ำสุด
ศูนย์ 0,น.,จุดศูนย์กลางของร่างกาย เช่น สะดือ (ส.)
ศูนย์ 1,น.,"ที่ว่าง, ความว่างเปล่า, ความไม่มีจริง, ตัวเลข ๐ (ส.)"
ศูนย์ 2,ว.,"ว่างเปล่า, ไม่มี"
ศูนย์พ่าห์ 0,น.,โหราศาตร์หมายถึงดาวพระเคราะห์ที่นำหน้าลัคนาอยู่ราศีที่สอง (ส.)
ศูล 0,น.,"หลาว, หอก, เหล็กแหลม, ฉมวก, สามง่ามหรือตรี (ส.)"
เศรษฐ์ 0,ว.,"งามเลิศ, ดีเลิศ, ยอดเยี่ยม, ประเสริฐ"
เศรษฐกิจ 0,น.,งานอันเกี่ยวกับการผลิตการจำหน่ายจ่ายแจกและการบริโภคใช้สอยสอ่งต่าง ๆ ของชุมชน (ส.)
เศรษฐศาสตร์ 0,น.,วิชาว่าด้วยเศรษฐกิจ (ส.)
เศรษฐี 0,น.,"คนมั่งมี, คนร่ำรวย (ส.)"
เศร้า 0,ก.,"สลด, ระทด, หมอง, เหี่ยวแห้ง (ส.)"
เศร้าสร้อย 0,ก.,"โศกเศร้า, หงอยเหงาเป็นทุกข์ไม่มีสุข"
เศลษ 0,น.,"การติด, การเกาะ, การเกี่บงข้อง, การกอดรัด"
เศลา 0,น.,"หิน, ผา"
เศวต 0,ว.,มีสีขาว
เศวตฉัตร 0,น.,ฉัตรขาว ส่วนมากว่า เสดฉัตร ใช้สำหรับพระเจ้าแผ่นดิน (ส.)
เศษ 0,น.,"ส่วนที่เหลือ, สิ่งที่เกินหรือเลยไป, ส่วนที่ไม่เต็ม (ส.)"
เศษส่วน 0,น.,วิชาคำนวณว่าด้วยเลขที่ไม่เต็มจำนวนหน่วย
เศษสิบ 0,น.,วิชาคำนวณว่าด้วยเลขที่มีเศษส่วนในสิบ
เศิก 0,น.,การรบกัน การสู้กัน ส่วนมากว่า เศิก (ส.)
เศียร 0,น.,หัว
