คำ,POS,ความหมาย
ดั้น 1,?,ดู ด้น
ดั้นเหนียง 0,ก.,"บีบ, ขยำให้เข้ากัน"
ดับ 0,ก.,"ตาย, มอด, สูญหาย, ระงับ, สิ้นไป, หมดไป, ทำให้หมดไป"
ดั้ว 0,ว.,"สูง, อวบ, งาม, สง่า, เช่น ""เห็นว่าฝักหมเหี้ยมฮิมทางอย่าฟ้าวเหยียบย่ำเนอ บาดได้ถอดยาวขาวทาวยอดดั้วยังซิได้ก่ายเกิน บ่ฮู้"""
ดั้วเดี้ย 0,ว.,ลักษณะสิ่งของยาวอ่อนนุ่มแกว่งไกว หรือเคลื่อนไหวไปมาช้า ๆ เช่น อาการโยกไกวช้า ๆ ของยอดไม้ หรือการเลื้อยไปอย่างช้า ๆ ของงู
ด่า 0,ก.,"ปะทะ, กระทบ, เช่น ""ไม้ล้มพาดง่า ดะ พ้นเดื่องมา"""
ด่า 1,ก.,ใช้วาจาหยาบต่อผู้อื่น
ดา 0,น.,แมลงชนิดหนึ่งเรียก แมงดา
ดา 1,ก.,"ทำ, แต่ง, เตรียม, เช่น ""ดาความให้ถามผีด้ำใหญ่"" (ฮุ่ง.) ใช้ควบท้ายคำอื่นก็มี เช่น เดาดา หรือเดาดาตกแต่ง"
ดาก 0,น.,"ก้น, ไม้สำหรับอุดก้นตะบันหมาก หรือสิ่งอื่นที่มีลักษณะเช่นนั้น"
ดาง 0,น.,"ลักษณะนามเรียกตาข่าย, สวิง, แห, อวน หรือสิ่งที่มีลักษณะคล้ายตาข่าย, เช่น รังผึ้ง"
ด่าง 0,ว.,เป็นจุดสีขาวผิดจากสีพื้นเดิม
ด้าง 0,น.,เครื่องมือป้องกันอาวุธชนิดหนึ่ง ใช้สอดเข้ากับท่อนแขนเวลาประจัญบานกับคู่ต่อสู้
ด้าง 1,น.,เครื่องป้องกันอาวุธชนิดหนึ่ง (ดู ดั้ง ๓)
ด้าง 2,ก.,"ขืนอำนาจ, กระด้างกระเดื่อง, แข็งอำนาจ"
