คำ,POS,ความหมาย
อวน 2,ก.,"นำ, พา เช่น อวนทาง = นำทาง, อวนหน้า = นำหน้า, ป่าวร้อง, ชักชวน"
อ่วนส่วน 0,ว.,"สุกใส, เปล่งปลั่ง, มีน้ำมีนวล เช่น แก้มอ่วนส่วน"
อวนอัว 0,ว.,"วุ่น, มั่ว, รบกวน"
อวย 0,ก.,"ให้, อนุญาต, โบราณ ใช้ว่า โอย (ข.)"
อวย 1,ก.,ให้
อ่วย 0,ก.,"หันกลับ, ผิน, กลับคืน"
อ้วยซ้วย 0,ว.,"ลักษณะของการอ่อนปวกเปียกหรือนุ่มนิ่ม เช่น อ่อนซ้วยสำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า อ้อยซ้อย"
อ้วยล้วย 0,ว.,"อ้วน, พี, มีลักษณะพุงพุ้ย เช่น ท้องอ้วยล้วย"
อว่าย 0,ก.,"หันกลับ, ผิน, กลับคืน"
อวิจี 0,น.,นรกขุมหนึ่ง
อสังหาริมทรัพย์ 0,น.,ทรัพย์ที่เคลื่อนที่ไม่ได้ เช่น ที่ดิน
ออ 0,ก.,"ชุมชน, จับกลุ่ม, รวมพวก, เช่น จอกัน"
ออ 1,ก.,"รวมกันเป็นกลุ่ม, อัดอแ, คับคั่ง เช่น ปลาออ"
ออ 2,ว.,"แน่นขนัด, เบียดเสียด"
อ้อ 0,น.,ต้นอ้อ
อ้อ 1,น.,คาถาที่ทำให้เรียนหนังสือเก่ง
ออก 0,น.,ชื่อนกชนิดหนึ่ง ตัวขนาดนกยาง หากินตามลำน้ำ
ออก 1,น.,"คำที่พระเรียกพ่อแม่ หรือชายหญิงทั่ว ๆ ไปว่า พ่อออก, แม่ออก = โยม"
ออก 2,ว.,"ขึ้น, ขึ้นต่อ, สวามิภักดิ์ เรียก เมืองขึ้นว่าเมืองออก"
ออก 3,ก.,"กิริยาที่เคลื่อนที่จากภายในสู่ภายนอก, เผยแผ่"
ออกกรรม 0,ก.,เลิกอยู่ไฟ
ออกกำลัง 0,ก.,"ใช้กำลัง, เบ่งแรง, บริหารร่างกายเพื่อให้แข็งแรง"
ออกแขก 0,ก.,"ต้อนรับแขก, แสดงต่อหน้าแขก, แสดงตัวในสังคม, อาการที่ตัวแขกออกมาบอกเรื่องที่ลิเกจะแสดง"
ออกงาน 0,น.,"ออกทำหน้าที่, ออกปรากฏตัวในงาน"
ออกชื่อ 0,ก.,"บอกชื่อ, ขานชื่อ, แสดงชื่อ"
ออกดอก 0,ก.,เกิดเป็นเม็ดตามผิวหนังเนื่องจากกามโรค
ออกตุ่ม 0,ก.,"ออกผิดหรือออกผื่น, ไข้อีสุกอีไส"
ออกโต 0,ก.,"ปลีกตัวหรือแก้ตัวให้พ้นจากข้อผูกพัน หรือข้อบกพร่อง, ปลดเปลื้องสิ่งที่ตกหนังแก่ตัว"
ออกท่า 0,ก.,แสดงกิริยาอาการเป็นท่าทางต่าง ๆ
ออกทาง 0,ก.,แสดงกิริยาอาการเป็นท่าทางต่าง ๆ
ออกทึน 0,ก.,ลงทุน
ออกปาก 0,ก.,"พูด, พูดขอความช่วยเหลือ, แสดงตัว (ใช้แก่ผี), บ่นเพราะทนไม่ไหว"
ออกพรรษา 0,น.,เรียกวันที่สิ้นการจำพรรษาแห่งพระสงฆ์ คือ วันขึ้น ๑๕ ค่ำ เดือน ๑๑ ว่า ออกพรรษา
ออกไฟ 0,ก.,เลิกอยู่ไฟ
ออกยอก 0,ว.,"ลักษณะของสิ่งมีชีวิตรือวัตถุที่เป็นเส้นกองอยู่ เรียกว่า กองอวกยวก สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า ออกยอก"
ออกลอก 0,ว.,"ไม่ผ่องใส, หม่นหมอง = มอซอ"
ออกลอก 1,ว.,"สีมัว ๆ , ไม่หมดจด, หมอง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ว่า โอกโลก"
ออกลอกแอกแลก 0,ว.,"ไม่ผ่องใส, หม่นหมอง = มอซอ"
ออกลอกแอกแลก 1,ว.,"สีมัว ๆ , ไม่หมดจด, หมอง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ว่า โอกโลก"
ออกเสียง 0,ก.,"ลงคะแนนเสียง, ลงคะแนนเลือกตั้ง, ออกความเห็น, เปล่งเสียง"
ออกหน้าออกตา 0,ก.,"แสดงให้ปรากฏเปิดเผย, เป็นเจ้ากี้เจ้าการ"
ออกห่าง 0,ก.,ออกฝีดาษ
ออกใหม่ 0,น.,วันข้างขึ้นของเดือน ส่วนมากว่าเดือนออกใหม่
ออกฮ้าน 0,ก.,ออกร้าน
ออกเฮือน 0,ก.,"ออกเรือน, แยกครอบครัว"
ออกแฮง 0,ก.,ออกแรง
ออกโฮง 0,ก.,ออกโรง
ออง 0,น.,"อวัยวะส่วนแข็งที่หุ้มตัวสัตว์ เช่น เต่า, ปู"
ออง 1,น.,กระดอง เช่น อองเต่า = กระดองเต่า
อ่อง 0,ว.,"ผุดผ่อง, เปล่งปลั่ง"
อ้อง 0,น.,"ไม้หรือเปลือกแบนงอตามคอของวัวควาย มีเชือกร้อยรัดข้างล่าง เข้ากับแอกไถ หรือคราด, เรียกผ้าคาดหน้าอกทรากว่า ผ้าอ้อง = ผ้าเอี๊ยม"
อ่องต่อง 0,ว.,"อิ่มเอิบ, เปล่งปลั่ง เช่น แก้มอ่งต่ง = แก้มเปล่งปลั่ง, ปลั่ง ใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็ก เรียกว่า อ่องต่อง (เอก.) อ่องต่องแอ่งแต่ง (พหู.)"
อ่องป่อง 0,ว.,"ป่อง, พอง"
อ้องป้องแอ้งแป้ง 0,ว.,"ลักษณะสิ่งของที่พองหรือป่องขึ้น ใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า อ้องป้อง"
อองปะหอง 0,ว.,"มีเสียงดัง, อาการแผดเสียง"
อองมือ 0,น.,"ฟายมือ, มือที่ทำเป็นแอ่งเหมือนก้นถ้วย"
อ่องล่อง 0,ว.,"ลอยฟ่อง ใช้สำหรับขนาดใหญ่, ถ้าขนาเล็กว่า อ่องล่อง"
อ่องล่องแอ่งเล่ง 0,ว.,"ลอยฟ่อง ใช้สำหรับขนาดใหญ่, ถ้าขนาเล็กว่า อ่องล่อง"
อ้องแอ้ง 0,ว.,"แอ้นแอ้น, แบบบาง"
ออด 0,ก.,"พร่ำอ้อนวอน, ปลอบ"
ออด ๆ 0,ว.,"พร่ำเพรื่อ, ไม่หยุดหย่อน, เสียงดังเช่นนั้น"
ออดปอด 0,ว.,ลักษณะที่เกาะจับตั้งเป็นก้อนอยู่ ใช้แก่ของขนาดเล็ก ถ้าขนาดใหญ่ว่า โอดโปด
ออดหลอด 0,ว.,ลักษณะยาวของสิ่งของ ใช้แก่สิ่งของหรือทาง ถ้าขนาดใหญ่ว่า ฮุดหลูด หรือ อาดหลาด
ออดอ้อออดออ 0,น.,อวัยวะภายในทุกส่วน (คำด่า)
อ่อน 0,ว.,ไม่กระด้าง
