คำ,POS,ความหมาย
ลวาด 2,ว.,"เสมอ, เต็ม, เช่น น้ำลวาดฝั่ง, ท่วม, เช่น ลวาดกูม = การดื่มน้ำในขัน หรือกระบอกให้ท่วมริมฝีปาก, ตีลวดกวาดเพียง สำ. ยกตนข่มท่าน, ตีตนเสมอผู้ใหญ่"
ลหุ 0,ว.,"เบา, เร็ว, ฉับไว (ป.)"
ลหุกะ 0,ว.,"เบา, เล็กน้อย (ป.)"
ลหุกาบัติ 0,น.,"อาบัติเบา (ป.), อาบัติเล็กน้อย"
ลหุโทษ 0,น.,โทษสถานเบา
ลอ 0,ว.,"ลักษณะของตาส่อน หรือตาถั่วเล็กน้อย, ถ้าขาวทั่วทั้งตาและโปนออกมาว่า โล"
ล้อ 0,ก.,"ยั่วเย้า, เลียนแบบ"
ล้อ 1,น.,"ท่อนไม้กลม ที่ตัดออกเป็นแว่น ๆ เหมือนล้อรถ เจาะรูกลางสำหรับใส่เพลา มีคันชักลาก ใช้สำหรับลากไม้ซุง, ชนิดเล็กสำหรับเด็กเล่น, ส่วนมากเรียก หมากล้อ"
ล้อ 2,น.,ส่วนของรถ หรือเกวียนซึ่งเป็นวงกลม สำหรับหมุนเคลื่อนพารถ หรือเกวียนไป
ลอก 0,ก.,"เอาเปลือก หรือหนัง หรือเยื่อหุ้มออก, กิริยาที่เปลือก หรือผิวหลุดออกเป็ฯแผ่น ๆ , เช่น หนังลอก"
ลอกคราบ 0,ก.,ถ่ายหนัง หรือเปลือกเก่าออก เช่น งูหรือปูลอกคราบ
ลอกเชือก 0,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
ลอกแลก 0,ว.,แสดงอาการหลุกหลิกเหลียวซ้ายแลขวาอยู่ตลอดเวลาถือกันว่าเป็นกิริยาไม่สุภาพ
ล็อกแล็ก ๆ 0,ว.,โยกคลอนไปมา
ลอกหนังสือ 0,ก.,เขียน หรือจำลองออกมา
ลอง 0,ก.,"ทำดูก่อน, สอบดู, พิสูจน์ดู, ทำคุณไสยศาสตร์ ใช้คู่กับคำว่าใส่ เป็นใส่ลอง"
ล่อง 0,ก.,"ลงไปตามน้ำ เช่น ล่องเฮือ, ล่องแพ, แหย่หรือแยงช่อง หรือรูที่อุดตัน ด้วยของแข้งให้ทะลุ"
ล่องขวง 0,น.,ลำทำนองหนึ่งมีการขึ้นเสียงสูง-ต่ำ เอื้อนเสียงยาวกว่าปกติลำทางยาวอ่านหนังสือหรือ
ล่องของ 0,น.,ทำนองแว่วอย่างหนึ่ง หรือลำยาวพรรณนาเรื่องล่องแม่น้ำโขง
ล้องค้อง 0,ว.,อาการขดของสัตว์ หรือสิ่งที่เล็ก (ดู ล้วนค้วน)
ล่องช่อง 0,ว.,"เข้าคู่กันอย่างเจาะ, ไปกันได้, เข้ากันได้ดี"
ลองซอย 0,ว.,อาการนั่งบนหลังสัตว์ โดยการเหยียดเท้าทั้ง ๒ ลงทางเดียวกัน
ลองเบิ่ง 0,ก.,ทดลองดูก่อน
ล่องพุ 0,ก.,ทะลุทะลวงไม้ลอมลอกให้เป็นรู ด้วยเหล็กหมาดเผาไฟให้แดง เพื่อใช้ยิงด้วยลูกดอก
ลอด 0,ก.,"ผ่านช่องไป เช่น ลอดถ้ำ, ไปใต้สิ่งใดสิ่งหนึ่ง, เช่น ลอดพื้น, ลอดรั้ว, พ้น, เช่น ลอดหาย = รอด"
ลอดช่อง 0,น.,ชื่อขนมอย่างหนึ่ง ทำด้วยแป้ง ใช้กดลงในกระโหลกที่มีช่องไหลออกเป็นตัว ๆ กินกับน้ำกะทิ
ลอน 0,ก.,บังอาจ เช่น อย่าลอนมาสู้
ลอน 1,ว.,"เลย, เป็นอันขาด, เช่น อย่าลอนมาต้าน"
ลอนท่อ 0,สัน.,"เพียงแต่, เหมือนกัน, เช่น ""ลอนท่อธาตุสี่ตั้งลมปากเป็นเสียง"""
ลอนท่อ 1,สัน.,"เพียงแต่, แต่ว่า"
ลอนวา 0,สัน.,"ผิว่า, หากว่า"
ลอนว่า 0,สัน.,"คงจะ, หากว่า, เผื่อว่า, อาจจะ, บางที"
ลอบ 0,น.,ชื่อเครื่องดักปลาชนิดหนึ่ง
ลอบ 1,ก.,"ทำ, ดู, ไปโดยไม่ให้อีกฝ่ายหนึ่งรู้ตัว"
ลอบเลือน 0,ก.,ลักพา
ลอม 0,น.,ฟ่อนข้าวที่เกี่ยวแล้ว เก็บมากองเรียงเป็นระเบียบไว้ เช่น ลอมเข้า
ลอมคอม 0,น.,ไม้พุ่มมีหนาม ผลคล้ายพุทรา แต่กินไม่ได้
ลอมคอม 1,น.,ต้นไม้ชนิดหนึ่ง ผลเล้กกลมรสเปรี้ยว
ลอย 0,ก.,"ทรงตัวอยู่ในน้ำ ไม่จม, อยู่กลางอากาศ ไม่ตก, เด่นขึ้น, ไม่อยู่กับที่, เช่น ใจลอย"
ล่อย 0,ว.,"ง่อย, เปลี้ย แขนขาไม่มีกำลัง, เช่น เป็ฯโรคเหน็บชาว่า เป็นล่อย"
ล้อยซ้อย 0,ว.,"อาการสิ่งของที่มีลักษณะเคียงขนานกันอย่างมีระเบียบสวยงามเรียบร้อย เช่น นั่งเหยียดขาเฮียงกันว้อยล้อย, วางเฮียงกันซ้อยล้อย"
ล้อยซ้อย 1,ว.,เรียงราย
ลออ 0,ว.,"งาม, สวย, ดี (ข.)"
ละ 0,ก.,"ปล่อย, วาง, ทิ้ง, สละ"
ละคราบ 0,ก.,ตาย
ละคอน 0,น.,มหรสพอย่างหนึ่ง แสดงเรื่องต่าง ๆ โบราณเรียก ละเม็ง
ละโงก 0,น.,เห็ดอย่างหนึ่งเกิดในป่ามีดอกใหญ่กินได้มี ๒ ชนิด คือ เห็ดละโงกขาว เห็ดละโงกเหลือง (เรียกชื่อตามสีของมัน)
ละบัด 0,น.,"หญ้าอ่อน (ส่วย. บัด), ส่วนมากเรียก หญ้าบัดป่ง"
ละบือ 0,ก.,"ลือ, เลื่องลือ"
ละบือ 1,ว.,"แผ่ขยาย, กระจายไปตามเสียงบอกเล่า"
ละมั่ง 0,น.,"สัตว์ป่าจะพวกกวางแต่มีจุดสีขาวทั้งตัว, ส่วนมากเรียก มั่ง"
ละมุ 0,?,ดู ถ่ำ ๑.
ละมุ 1,น.,การสะกิ่งไม้ใบไม้ไว้ในน้ำเพื่อล่อปลา
ละมุด 0,น.,ต้นไม้ผลชนิดหนึ่งเมื่อผลสุกรับประทานมีรสหวาน
ละมุน 0,น.,กลุ่มพืชที่เกิดตามชายหนองบคง = ละเมาะ
ละมุน 1,ว.,"อ่อน, นุ่มนวล, ไม่กระด้าง"
ละเม็ง 0,?,ดู ละคอน
ละเมิด 0,ก.,"ล่วงเกิน, ฝ่าฝืน, ทำโดยพลการ"
ละโมบ 0,ว.,"มักได้, มักกิน"
ละไม 0,ว.,"งาม, ชวนดู"
ละลวย 0,ก.,"งงงวย, ทำให้รักให้หลง"
ละลวย 1,น.,ชื่อคาถาอย่างหนึ่ง กล่าวว่า ทำให้คนหลงรัก
ละลา 0,น.,หนาม (เยอ.)
ละลาย 0,ก.,"เหลว, ทำให้เหลว, ซาบซึมไปในน้ำหรือของเหลว"
ละไล้ 0,ก.,"ลูบ, ทา, โลม, ส่วนมากว่า ไล้"
ละว้า 0,น.,ชนชาวเขาเผ่าหนึ่งในตระกูลมอญ
ละโว้ 0,น.,ชื่อเก่าเมืองลพบุรี
ละหาน 0,น.,ที่ลุ่มน้ำขัง เป็นต้นน้ำ ลำธารหรือห้วย
ละเหย 0,ก.,"ระเหย, ส่วนมากว่า เหย"
ละออง 0,น.,"ฝุ่น, ผงละเอียด, เกสร"
ละอาย 0,ก.,"กระดาก, อายใจ, ขวยเขิน, ส่วนมากว่า อายหรืออยากอาย"
ลัก 0,ก.,"เอาสิ่งของที่เขาไม่ได้ให้เมื่อเขาไม่รู้ไม่เห็น, ขโมย, ลอบทำ"
ลักขณา 0,ว.,มีลักษณะดี
ลักขะ 0,น.,"เครื่องหมาย, เป้าหมาย, จำนวนแสนหนึ่ง"
ลักลอบ 0,ก.,ลอบเอาไปหรือเอามา
ลักลั่น 0,ว.,ขาดความมีระเบียบทำให้เกิดความเหลื่อมล้ำ
ลักลืน 0,น.,ขุมเห็ดไทย
ลักเฮ็ด 0,ก.,"ลอบทำ, แอบทำ, ลักหลับ"
ลัง 0,ก.,"แสดงอาการไม่ทำตามด้วยการเล่นตัว, ขี้อ้อน = พยศ"
ลังกา 0,ว.,"ลักลั่น, หยุมหยิม, ไม่เป็นระเบียบ"
ลังล้าว 0,ก.,"แสนงอน, เล่นแง่กัน"
ลัชชี 0,น.,ผู้มีความละอาย (ป.)
ลัด 0,ก.,"ตัดตรงไป เช่น ย่างลัดท่ง, คอดักรอ, เช่น ไปลัดกลางทาง, กั้น, ขวาง, เช่น ไปลัดปลา, แล่นลัดงัว"
ลัทธิ 0,น.,คติความเชื่อ หรือความคิดเห็นเกี่ยวกับศาสนาหรือการเมือง
ลัน 0,น.,เครื่องดักปลาไหล ทำด้วยกระบอกไม้ไผ่ มีงาที่ปากกระบอก
ลั่น 0,ก.,"ดัง เช่นฟ้าลั่น, ตี, ทำให้ดัง, เช่น ลั่นฆ้อง, เหนี่ยวให้หลุดจากที่บังคับ, เช่น ลั่นไก, พูดตกปากรับคำ, เช่น ลั่นวาจา"
ลั่นกระดูก 0,น.,การเก็บอัฐิ ที่เผาแล้วฝังหรือบรรจุไว้แล้วบำเพ็ญกุศลอุทิศให้
ลั่นดูก 0,น.,การเก็บอัฐิ ที่เผาแล้วฝังหรือบรรจุไว้แล้วบำเพ็ญกุศลอุทิศให้
ลันเตา 0,น.,ถั่วชนิดหนึ่ง มีฝักแบนไม่ยาวนัก
ลับ 0,ว.,ไม่เปิดเผย
ลับตา 0,ว.,มองไม่เห็นกัน
ลับลี้ 0,ว.,"เร้นลับ, ซ่อนเร้น"
ลับลืน 0,น.,ขุมเห็ดไทย
ลับแล 0,น.,ฉากกั้น ที่ยกไปมาได้ ถ้าทำไว้ที่ช่องประตูเรียกบาน
ลับแล 1,น.,ชื่อเมืองที่เร้นลับ
ลับหลัง 0,ว.,ตรงข้ามกับต่อหน้า
ลัว 0,น.,ลา
ลั่ว 0,ก.,"พูดปด, พราง, หลอกลวง, เช่น ลั่วกิน (ส่วย.)"
ลัว 1,น.,ลูกสะใภ้คนเล็ก
ลั้ว 0,น.,บ่างชนิดใหญ่ (ดู บ่าง)
ลัว 2,น.,หญิงรุ่นป้า
ลัว 3,น.,ลูกสะใภ้คนเล็ก
ลั้ว 1,น.,แพรชนิดหนาลื่นเป็นมัน
ลัว ๆ 0,ว.,ไม่ชัดเจน เช่น เว้าลัว ๆ คือ พูดไม่ชัดเพราะลิ้นแข็ง
ลัวะ 0,ก.,"ลุทิ้ง, ทำให้ไหลออก, เช่น ลัวะหนองผี"
ลัวะ ๆ 0,ว.,"พรั่งพรูออกมา, ไหลออกมาก, เช่น เลือดไหวลัวะ ๆ"
ล่า 0,ว.,"ซีด, เผือด, เช่น หน้าล่า ตาตี่ หรือหน้าล่าตาเหลือง"
ลา 0,น.,สัตว์พาหนะชนิดหนึ่ง รูปคล้ายม้าแต่หางเป็นพวงที่ปลาย
ล้า 0,ก.,"อยู่ข้างหลัง, ไปไม่ทันข้างหน้า"
ลา 1,ก.,"กิริยาท่าทาง หรือคำบอกกล่าวว่าจะไป, ถ่างออก, เช่น ลาออก, ปล่อย, ละ, ทิ้ง, เช่น กำไว้อย่าลา"
ล้า 1,*ว.,"เมื่อย, หมดแรง, ช้า"
ล้า ๆ 0,ว.,"เฉย ๆ, ไม่ทำอะไรเลย, ซังกะตาย, เช่น อยู่ล้า ๆ"
ลาก 0,ก.,ดึงไป เช่น ลากคอมันไป
ลาก 1,ก.,"ดึงไป, ฉุดไป, ส่วนมากว่า แก่"
ลากเชือก 0,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
ล่าง 0,ว.,"ใต้, ต่ำ, ตรงกันข้ามกับเทิง คือ บนหรือเหนือ"
ล้าง 0,ก.,"ชำระให้สะอาดด้วยน้ำ เช่น ล้างมือ, ทำลาย, เช่น ล้างป่า, ล้างโลก"
