คำ,POS,ความหมาย
พร้าโต้ 0,น.,มีดใหญ่ ปลายงุ้ม สันหนา ด้ามสั้น
พราน 0,น.,ผู้หากินในทางจับสัตว์หรือยิงสัตว์
พราย 0,น.,ภูตหรือผีจำพวกหนึ่ง
พรายน้ำ 0,น.,ฟองน้ำเล็ก ๆ ที่ผุดกระจายขึ้นจากน้ำ
พรายป่า 0,น.,ผีป่า
พรายย้ำ 0,น.,รอยดำช้ำคล้ายถูกอะไรกัดปรากฏตามร่างกาย แต่ไม่มีอาการเจ็บปวด โบราณถือว่า ถูกผีพรายกัด แต่ไม่มีบาดแผล
พราว 0,ว.,"วาวแวว, สวยงาม"
พราหมณ์ 0,น.,"คนในวรรณะที่ ๑ แห่งสังคมฮินดู ซึ่งมี ๔ วรรณะ ได้แก่ พราหมณ์ กษัตริย์ แพศย์ และศูทร, ผู้สืบเชื้อสายมาจากพรหม, ผู้มีทิพพเวท (ป., ส.)"
พราหมณ์มหาศาล 0,น.,"พราหมณ์ผู้เป็นเจ้าของบ้านใหญ่, พราหมณ์ผู้มั่งคั่ง (ส.)"
พราหมณ์มาณพ 0,น.,"พราหมณ์หนุ่ม (ป., ส.)"
พราหมณี 0,น.,พราหมณ์ผู้หญิง
พร้าหวด 0,น.,มีดรูปเพรียวยาว ด้ามงอ ๆ สำหรับหวดหญ้า
พร่ำ 0,ว.,"ร่ำไป, ซ้ำ ๆ ซาก ๆ , บ่อย"
พริก 0,น.,"ไม้ล้มลุก ผลมีรสเผ็ด มีหลายชนิด เช่น พริกก้นชันหรือพริกชี้ฟ้า, พริกขี้หนู, พริกใหญ่ พริกหยวก"
พริกไทย 0,น.,ไม้เถา ผลมีรสเผ็ดร้อน ใช้ปรุงอาหารและทำยา
พริบ 0,ก.,"ขยิบ (ใช้กับดาว), กระพริบ"
พริบตา 0,ก.,"ขยิบ (ใช้กับดาว), กระพริบ"
พรึบ 0,ว.,"กิริยาที่ทำพร้อม ๆ กันในทันทีทันใด, เร็ว, พร้อม"
พรุก 0,น.,"วันพรุ่งนี้, รุ่งขึ้น"
พรู 0,ว.,อาการเคลื่อนไหวมาพร้อม ๆ กันเป็นจำนวนมาก ๆ พร้อมกันมาก ๆ
พฤกษ์ 0,น.,"ต้นไม้, พฤกษา"
พฤกษชาติ 0,น.,ต้นไม้
พฤกษเทพ 0,น.,เทวดาที่สิงอยู่ที่ต้นไม้ (ส.)
