คำ,POS,ความหมาย
น่วน 0,ก.,ตีอย่างแรง
นวน 0,น.,"เนื้อเยื่อที่หุ้มเมล็ดผลไม้ เช่น นวนหมากขาม, นวนหมากพร้าว"
นวน 1,ว.,"อ่อนนุ่ม, นุ่มนวล"
น่วนนี 0,ว.,ลักษณะที่ดีซ้ำหลาย ๆ หน
นวภูมิ 0,น.,ชั้นแห่งผู้มาใหม่
นวม 0,น.,"เครื่องใช้เครื่องนุ่งห่มที่เราต้องการเก็บความร้อนไว้ เราต้องเย็บเป็นถุงบรรจุวัตถุนุ่ม ๆ ไว้ข้างใน เช่น สำลี, เศษผ้า, หรือฟองน้ำ เช่น ผ้านวม"
น่วม ๆ 0,ว.,ลักษณะตามการไกวเอนของพุ่มไม้ต้องลม เช่น ยอดไม้เฟือนน่วม ๆ = สะเทือน
นวย 0,ว.,"อ่อนตัว, โน้ม, โค้งลงมา"
นวยนาย 0,ว.,อ่อนช้อย
นวล 0,น.,สีขาวปนเหลืองอ่อน ๆ
นวล 1,ว.,"ผุดผ่อง, เป็นยองไย"
นวโวาท 0,น.,โอวาทเพื่อผู้บวชใหม่
นวังคสัตถุศาสน์ 0,น.,"คำสอนของพระศาสดามีองค์เก้า คือ สตตะ, เคยยะ, เวยยกกรณะ, คาถา, อุทาน, อิติวุตตกะ, ชากดก, อัพภูติธรรม, เวทัลละ (ป.)"
นหุต 0,น.,"ชื่อ สังขยา = ๑๐,๐๐๐,๐๐๐."
นหุต 1,ว.,หมื่น เช่น สัตนาคนหุต = ล้านช้าง
นอ 0,น.,"อวัยวะที่งอกขึ้นเหนือจมูกแรด, คอของกวางหรืออีเก้ง"
นอ 1,น.,พันธุ์ไม้ดอก ลำต้นใหญ่ดอกหอม
นอ 2,ก.,"เป็นคำช่วยกริยา ในการขอร้อง อ้อนวอน เช่น ไปนอ, อยู่นอ = ไปนะ, อยู่นะ"
นอก 0,บุ.,"ด้านนอก, ข้างนอก ไม่ใช่ข้างใน"
นอกครู 0,ก.,ไม่ทำตามครู
นอกใจ 0,ก.,ไม่ซื่อตรง
นอกชาน 0,น.,"ระเบียง, เฉลียง"
นอกชาน 1,น.,พื้นที่อยู่นอกระเบียงออกมา
นอกตำรา 0,ก.,ไม่เดินตามตำรา
นอกทาง 0,ก.,"ไม่อยู่ในทาง, ประพฤติผิดประเพณี"
นอกฮีตนอกทาง 0,ก.,"ไม่อยู่ในทาง, ประพฤติผิดประเพณี"
นอง 0,ก.,"เจิ่ง, ล้น เช่น น้ำนองล้นฝั่ง"
น่อง 0,น.,ซ่นเท้า
น้อง 0,น.,"ผู้ที่มีอายุน้อยกว่า, ผู้ที่เกิดหลัง"
น้อง 1,น.,"รก เช่น น้องวัว = รกวัว, น้องควาย = รถควาย"
น้องเขย 0,น.,สามีของน้องสาว
น้องสะใภ้ 0,น.,"น้องใภ้, ภรรยาของน้องชาย"
น็อต 0,น.,"มาตรากำลังความเร็วของเรือเดินทะเล ๑ น็อต = ๑,๘๕๓.๒ เมตร ต่อชั่วโมง (อ.)"
น็อต 1,น.,เหล็กที่เป็นเกลียวสำหรับขัน
นอน 0,สำ.,นอนดีกว่านั่ง = นอนสบายกว่านั่ง
นอน 1,ก.,อาการทอดร่างลงกับพื้น ฟูก ที่นอน
นอนก้น 0,ก.,อาการที่กากผลของเหลวลงไปในก้นภาชนะ
นอนขว้ำ 0,ก.,อาการทอดร่างลงนอนคว่ำหน้า
นอนใจ 0,ก.,"วางใจ, เชื่อใจ, ไม่รีบร้อนต่อการกกระทำ"
นอนลิง 0,ก.,อาการที่ลิงหลับบนกิ่งไม้ = นอนนก คือนกก็หลับบนกิ่งไม้เหมือนลิง ส่วนมากเปรียบเทียบสำหรับคน นั่งหลับว่า นอนนก
