คำ,POS,ความหมาย
ยัวะยาน 0,น.,"เครื่องขับขี่, ยานพาหนะ"
ยัวะเย้า 0,ก.,ยุงยง
ยา 0,ว.,"(กลอน) เป็นคำห้ามแทนคำ อย่า เช่น ""ยามเมื่อเมียพวมฟูน ผู้ผัวยาเตื้อง"""
ย่า 0,น.,"แม่ของพ่อ, ญาติผู้หญิงที่เป็นชั้นเดียวกันกับพ่อแม่ของพ่อ"
ยาก 0,น.,ความลำบาก
ยาก 1,ว.,"ลำบาก, ไม่สะดวก, ไม่ง่าย, จน"
ยากจน 0,ว.,"เข็ญใจ, ไร้ทรัพย์"
ยากนาน 0,ว.,ลำบากอยู่นาน
ยากเวียก 0,ว.,"ติดงาน, ยุ่งอยู่กับงาน"
ยากเอย็น 0,ว.,ลำบากมาก
ยากไฮ้ 0,ว.,ยากจนเพราะไร้ทรัพย์
ย่าง 0,ก.,"เดิน, ยกเท้าก้าวไป"
ยาง 0,น.,ชนชาติกระเหรี่ยง
ยาง 1,น.,ชื่อนกชนิดหนึ่ง ปากแหลม คอยาว ชอบหากินปลาตามแหล่งน้ำ เรียกว่า นกยาง
ยาง 2,น.,"ชื่อไม้ต้นขนาดใหญ่หลายชนิด เช่น ยางนา, ยางแดง"
ยางจืด 0,น.,พรรณไม้ชนิดหนึ่งคล้ายต้นนางแซง ใช้รากแก้พิษเบื่อเมาได้ดี
ย่างต้อย ๆ 0,ว.,"ช้า, เนิบ ๆ ใช้ประกอบกิริยาพูดกริยาเคี้ยวว่า เว้าต้วย ๆ = พูดเนิบ ๆ หย้ำด้วย ๆ = เคี้ยวช้า ๆ ย่างต้วย ๆ = เดินช้า ๆ"
ย่างยาย 0,ว.,ลักษณะของสิ่งที่แขวนไว้ หรือแขวนอยู่ไม่เป็นระเบียบเรียบร้อย = พะรุงพะรัง
ย่างย้าย 0,ก.,"ก้าวเดินไป, เคลื่อนย้ายไป"
ย่างสามขุม 0,น.,ท่าทางคนที่ัฟันดาบ หรือนักมวยเดินก้าวเป็นจังหวะยักเยื้องเป็นสามเส้าหรือสามท่า
ยาจก 0,น.,คนขอทาน
ยาจนะ 0,น.,"การขอ, การขอร้อง, การวิงวอน"
ยาจนา 0,น.,"การขอ, การขอร้อง, การวิงวอน"
ย่าจำสวน 0,น.,"คนเฒ่าเฝ้าสวนอ้อย เช่น ""ไอยกาเถ้าจำนวนทางท่า, เป็นช่วงใช้ พญาใหญ่มันทา"" (เต่า ดำ)"
ยาชกะ 0,น.,ผู้ทำพิธีบูชายัญ หรือบวงสรวงแทนผู้อื่น
ย่าซวด 0,น.,แม่ของปู่หรือของย่า
ยาด 0,ก.,"แบ่งเอามา, หยิบฉวยเอาต่อหนำต่อตา หรือจากมือ"
ยาด 1,ก.,"แย่ง, ชิง"
ยาด 2,ก.,"ฉวยเอาไปจากคนอื่นโดยพลการ, รีบฉวยหรือรีบทำเสียก่อน"
ยาดชิง 0,ก.,"แย่ง, ชิง"
ยาดแย่ง 0,ก.,"แย่ง, ชิง"
ยาดแย่ง 1,ก.,"ฉวยเอาไปจากคนอื่นโดยพลการ, รีบฉวยหรือรีบทำเสียก่อน"
ยาตร 0,ก.,"เดิน, เดินเป็นกระบวน"
ยาตรา 0,ก.,"เดิน, เดินเป็นกระบวน"
ย่าต้วด 0,น.,แม่ของปู่หรือของย่า
ย่าเถ้า 0,น.,ไม้ประดับชนิดหนึ่ง
ย่าทวด 0,น.,แม่ของปู่หรือของย่า
ย่าน 0,น.,ระยะทางตามกว้าง หรือตามยาวจากที่หนึ่งไปยังอีกที่หนึ่ง ระยะช่วง
ย้าน 0,ก.,รู้สึกหวาดสะดุ้งต่อภัย
ยาน 0,น.,"เครื่องนำไป, พาหนะชนิดหนึ่ง"
ยาน 1,ก.,"หย่อนยาน, ไม่เคร่งต่อระเบียบ"
ยาน 2,ว.,อาการหย่อนลง หรือห้อยลงกว่าปกติ เช่น นมยาน
ยานมาศ 0,น.,คานทอง สำหรับหามกษัตริย์เมื่อเสด็จไปในที่ต่าง ๆ
ย่านยาว 0,น.,ช่วงแม่น้ำหรือระยะทางที่ตรงยาว
ยานไฮ 0,น.,"ย่านไทร, ส่วนมากว่า ยอยไฮ"
ยานี 0,น.,"ชื่อกาพย์ชนิดหนึ่ง มี ๑๑ คำ จัดเป็ฯ ๒ วรรค วรรคต้น ๕ คำ วรรคหลัง ๖ คำ เป็นคำเรียกอินทรวิเชียรฉันท์ ภาษาบาลีที่มีตัวอย่างขึ้นต้นว่า ยานีธภูตานิสมาคตานิ"""
ยานุมาศ 0,น.,คานทอง สำหรับหามกษัตริย์เมื่อเสด็จไปในที่ต่าง ๆ
ยาบ 0,น.,ชื่อต้นไม้หลายชนิด
ยาบ 1,น.,ชื่อสัตว์ประเภทแย้ แต่ตัวโตกว่าแย้
ยาบ ๆ 0,น.,"อาการที่โบก หรือกระพือขึ้นลงช้า ๆ เช่น ธุงปลิวยาบ ๆ : อาการเคลื่อนไหวไปมาต่อเนื่องกันเป็นกลุ่ม เช่จน คนแห่กันมายาบ ๆ ; ยั้วเยี้ย เช่น มดไต่ยาบ ๆ ; อาการคันไปทั้งตัวเช่น คันตนคันตัวยาบ ๆ ; เป็นประกายแพรวพราว, ระยับ เช่น เหลื้อมยาบ ๆ"
