คำ,POS,ความหมาย
บอกว่า 0,ก.,เป็นคำกล่าวแสดงอาการคล้อยตาม เมื่อได้ฟังเรื่องราวอะไรแล้ว ผู้ฟังเห็นคล้อยตามก็จะพูดว่า “บอกว่านิ” (เห็นมั้ยล่ะ).
บอกเวียน 0,น.,หลักเกาะมีมือหมุนได้รอบตัว ใช้สำหรับช่วยสอนเด็กเดิน
บอกหนทาง 0,ก.,เตือนสติให้ระลึกถึงคุณพระรัตนตรัยเวลาจะตาย
บอกหน่ำ 0,น.,กระบอกไม้ไผ่สำหรับใส่เมล็ดพันธุ์ข้าวเปลือกเพื่อหยอดลงไปในรูที่แทงไว้.
บอกหน่ำ 1,ก.,"บอกกล่าว, เชิญ, พูดให้รู้, เล่าให้ฟัง."
บอง 0,น.,"ตะบอง, ไม้สำหรับถือ ใช้ตี โดยมากมีรูปกลม."
บ่อง 0,น.,ฮวงจุ้ย
บ้อง 0,น.,"ช่องสำหรับสอดด้ามเครื่องมือชนิดหนึ่ง เช่น จอบ, พร้า."
บ้อง 1,น.,ชื่อพร้าชนิดหนึ่ง.
บ้อง 2,ก.,ตัดเป็นท่อน ๆ.
บ้อง 3,ลัก.,ใช้กับสิ่งของที่ถูกตัดออกเป็นท่อน ๆ เช่น ไม้ ๓ บ้อง.
บ้อง 4,ลัก.,ลักษณนามบอกสัณฐานของนาที่มีคันดินล้อมรอบ (ดู บิ้ง ลัก.)
บ้อง 5,ลัก.,ลักษณนามบอกสัณฐานของนาที่มีคันดินล้อมรอบแปลงหนึ่งว่า ๑ บิ้ง
บ๊อง 0,ว.,ไม่ค่อยเต็มเต็ง (ดู ขาดหุ้น).
บ้องเตา 0,ก.,ฟันไม้ซุงให้เป็นเหลี่ยมเพื่อสะดวกในการเลื่อยแปรรูป
บ้องเตา 1,ก.,ฟันไม้ซุงให้เป็นเหลี่ยมเพื่อสะดวกในการเลื่อยแปรรูป (ดู ฟันเตา).
บ้องถุย 0,น.,"ตะลุมพุกไม้ (ภ.ก., พ.ง.)."
บองทีง 0,น.,ชื่องูชนิดหนึ่ง เชื่อว่าท่อนหนึ่งเป็นงูเห่าอีกท่อน หนึ่งเป็นงูจงอาง.
บ๊องบ๊อง 0,ว.,ไม่ค่อยเต็มเต็ง (ดู. ขาดหุ้น).
บ้องบุ่น 0,ก.,การที่เลขที่จะแทงหรือเล่นการพนันไม่ออกมาตั้งนานแล้ว (ดู บ้องวุ่น).
บ้องบุ่น 1,ก.,การที่เลขหรือตาหรือช่องที่จะแทงในการเล่นการพนันไม่ออก เช่น เบอร์ตูนี้บ้องวุ่นมาตั้งนานแล้ว – หวยหมายเลขนี้ไม่เคยออกมาตั้งนานแล้ว
บองแบว 0,ว.,มองเห็นไม่ชัดเจน (ดู บั้งแบว ว. ๑.)
บองแบว 1,ว.,"ตามัว, มองเห็นไม่ชัดเจน (น.ศ.)"
บ้องแบ้ว 0,ว.,น่าเกลียด (ส.ฎ.).
บ่องป๋าย 0,น.,"ป้ายชื่อผู้ตายที่ปักบนหลุมสงศพ (จ., ภ.ก., พ.ง.)."
บองเพชร 0,น.,"ต้นตะบองเพชร, ชื่อไม้พุ่ม ลำต้นสูง ๓ - ๕ เมตร ลำต้นและกิ่งกลม หยักเป็นร่องโดยรอบ มีหนามละเอียด ดอกใหญ่ สีขาว กลิ่นหอม บานกลางคืน มักปลูกเป็นรั้วบ้าน."
บ่องแมะ 0,น.,"หมอจีนหรือร่างทรง, ตรวจวินิจฉัยโรคด้วยวิธีจับชีพจร (ภ.ก.)."
บองลำ 0,น.,ตะขาบขนาดใหญ่
บ้องวุ่น 0,ก.,การที่เลขหรือตาหรือช่องที่จะแทงในการเล่นการพนันไม่ออก เช่น เบอร์ตูนี้บ้องวุ่นมาตั้งนานแล้ว – หวยหมายเลขนี้ไม่เคยออกมาตั้งนานแล้ว
บ่องสุ้ย 0,น.,ฮวงซุ้ย (ดู บ่อง).
บ่องสุ้ย 0,น.,ฮวงจุ้ย
บองหยอง 0,น.,ชื่อลายเครื่องจักสานชนิดหนึ่ง.
บองหลา 0,น.,งูจงอาง.
บองหลา 1,น.,ชื่อตัวตลกหนังตะลุง.
บองหลา 2,น.,ท่อสูบน้ำขนาดใหญ่ ต่อกับเครื่องสูบน้ำ.
บอซับ 0,น.,บ่อน้ำซับ.
บ่อซับเสียว 0,ว.,ไม่สนใจ เช่น ลื้อไม่เอาอั๊วบ่อซับเสียว - คุณจะเอาหรือไม่ ฉันไม่สนใจ
บอด 0,น.,"หนองน้ำตัน, ที่ดินที่ไม่มีหนทางออกสู่สาธารณะ เรียกว่า ที่ตาบอด."
บอด 1,ว.,"มืด, ไม่เห็น ใช้สำหรับตา."
บอดไก่ 0,ว.,ตามองไม่เห็นตอนกลางคืน.
บอดแดด 0,ว.,ตาไม่สู้แดด.
บอดทา 0,น.,หน้าไม้ที่บากแคบเกินกว่าตาขวาน หรือตามีด.
บอดเมฺลิน 0,ว.,ตามองไม่เห็นทั้ง ๆ ที่ยังลืมตา
บอดใส 0,ว.,ตามองไม่เห็นทั้ง ๆ ที่ยังลืมตา
บอดอ 0,ว.,โง่ (ดู โม่ ว.).
บอดอ 0,ว.,"โง่. เขลา, ไม่ฉลาด, ไม่รู้"
บ่อติ๊นต่าง 0,ว.,"ไม่กระดุกกระดิก, ไม่เคลื่อนไหว"
บอเตาะ 0,น.,ชื่ออาหารชนิดหนึ่ง ทำโดยเอาปลาผสมกับเครื่องปรุง แล้วห่อด้วยใบจาก นำมาย่าง (ป.น.).
