คำ,POS,ความหมาย
ดวมเดียม 2,ก.,"จั๊กจี้, อาการที่ทำให้รู้สึกเสียวสะดุ้งหรือชวนให้หัวเราะเมื่อถูกจี้ที่เอวหรือรักแร้ เป็นต้น เช่น อย่ามาถูกเอวฉานดักดี้เดียมจ้าน - อย่ามาถูกสะเอวฉันจั๊กจี้"
ด้วมเดี้ยม 0,ว.,"ต้วมเตี้ยม, อาการที่ค่อย ๆ เคลื่อนไหว หรือเคลื่อนไหวอย่างช้า ๆ"
ด้วมเดี้ยม 1,ว.,ด้วมเดี้ยม (ดู ดวมเดียม ว.).
ดอ 0,น.,อวัยวะเพศชาย
ดอ 1,น.,อวัยวะเพศชาย (ดู หัวดอ).
ดอก 0,น.,"ดอก, ส่วนหนึ่งของต้นไม้ที่ผลิออกจากลำต้น หรือกิ่ง มีหน้าที่ทำให้เกิดผลและเมล็ด เพื่อสืบพันธุ์ มีเกสรและเรณูเป็นเครื่องสืบพันธุ์ ใช้เป็นคำนำหน้าชื่อดอกไม้."
ดอก 1,น.,ละอองฝน เช่น ดอกฝน - ฝนลงดอก.
ดอก 2,น.,ดอกเบี้ย.
ดอก 3,ลัก.,"ใช้กับดอกไม้, กุญแจ, ฯลฯ เช่น ดอกไม้ ๒ ดอก, กุญแจ ๒ ดอก."
ดอก 4,ว.,"ดอกทอง, ลักษณะของหญิงใจง่ายในทางประเวณี (ใช้เป็นคำด่า) เช่น อี้เถ้านี้มันดอกจริง - หญิงคนนี้ใจง่ายจริง."
ดอกขอม 0,น.,"ลั่นทม, ชื่อไม้ต้น มีหลายชนิด ดอกสีขาว หรือแดงเรื่อ ๆ กลิ่นหอม (น.ศ.)"
ดอกขอม 1,น.,ลั่นทม (ดู จำปาขอม).
ดอกจาก 0,น.,ชื่อพันธุ์ข้าวพื้นเมืองพันธุ์หนึ่ง (ก.บ.).
ดอกจิก 0,น.,ชื่อพันธุ์ข้าวพื้นเมืองพันธุ์หนึ่ง (ก.บ.).
ดอกแจ 0,น.,"กุญแจ, เครื่องใส่ประตูหน้าต่างเพื่อยึด หรือสลักให้เปิดเข้าออกได้ เวลากดหรือไขออกมีเสียงดังกริ๊ก มีลูกไข"
ดอกแจ 1,น.,กุญแจ.
ดอกดอก 0,ว.,เปล่า ๆ เช่น วันนี้ฉันมาดอกดอก - วันนี้ฉันมามือเปล่า ๆ (ไม่ได้เอาอะไรมา)
ดอกดึง 0,น.,ชื่อไม้เถาชนิดหนึ่ง มีเหง้า ใบยาว เป็นพืชสมุนไพร (ก.บ.).
ดอกโด 0,น.,ชื่อพันธุ์ข้าวพื้นเมือง (ก.บ.).
ดอกทือ 0,น.,ดอกกระทือ
ดอกทือ 1,สำ.,ใช้เป็นคำด่าเด็ก ๆ ที่ไม่ค่อยเชื่อฟังผู้ใหญ่.
ดอกบอน 0,น.,"สว่านที่ใช้มือหมุน, เหล็กไชขนาดใหญ่"
ดอกบิด 0,น.,"สว่าน, เครื่องมือช่างไม้ปลายเป็นเกลียวแหลม สำหรับเจาะไช"
ดอกไม้ขอม 0,น.,ลั่นทม (ดู จำปาขอม).
ดอกไม้จีน 0,น.,"ลั่นทม, ชื่อไม้ต้น มีหลายชนิด ดอกสีขาว หรือแดงเรื่อ ๆ กลิ่นหอม (น.ศ.)"
ดอกไม้จีน 1,น.,ผกากรอง.
ดอกไม้จีน 2,น.,ลั่นทม (ดู จำปาขอม).
ดอกไม้จีน 0,น.,"ต้นผกากรอง, ชื่อไม้พุ่มหลายชนิด บางชนิด ลำต้นตรง กิ่งสี่เหลี่ยมมีหนามเล็กห่าง ๆ ดอกเป็นกระจุกสีชมพูหรืออมแดงเหลือง บางชนิดลำต้นเลื้อย กิ่งไม่มีหนาม ดอกสีม่วง"
ดอกไม้ม้า 0,น.,กล้วยไม้ดินพันธุ์ “ม้าวิ่ง”.
ดอกไม้เมืองจีน 0,น.,ลั่นทม (ดู จำปาขอม).
ดอกไม้เมืองจีน 0,น.,"ลั่นทม, ชื่อไม้ต้น มีหลายชนิด ดอกสีขาว หรือแดงเรื่อ ๆ กลิ่นหอม (น.ศ.)"
ดอกยอม 0,น.,ชื่อพันธุ์ข้าวพื้นเมือง (ก.บ.).
ดอกเละ 0,น.,ดอกมะลิ.
ดอกอ้อ 0,น.,ชื่อพันธุ์ข้าวพื้นเมือง (ก.บ.).
ดอง 0,น.,"ใช้เรียกพ่อแม่ของคู่สามีภรรยา, ผู้เกี่ยวดอง."
ดอง 1,น.,"กระดอง, ส่วนแข็งที่หุ้มตัวสัตว์บางชนิด เช่น เต่า ปูหรือแมงดาทะเล."
ดอง 2,ก.,แช่หรือหมักผัก ผลไม้และสิ่งต่าง ๆ ไว้ในน้ำส้ม น้ำเกลือ เป็นต้น เพื่อเก็บรักษาไว้ให้อยู่ได้นานๆ.
ดอง 3,ว.,เกี่ยวเนื่องกันในทางเขยหรือสะใภ้.
ดอง 4,สำ.,หลอกให้คอย เช่น เราถูกดองแล้ว - เราถูกหลอกให้คอยเก้อแล้ว.
ดอง 5,สำ.,เก็บเรื่องไว้นานเกินควร.
ด็อง 0,ก.,มัดทารกด้วยผ้าอ้อมไม่ให้มือและเท้าเคลื่อนไหว (ม. bedong)
ดองดึง 0,น.,ชื่อไม้เถาชนิดหนึ่ง ใบเรียวแหลม ปลายใบม้วนลง กลีบดอกเป็นคลื่น มีห้ากลีบ สีแดง เหลือง กลีบยาวคล้ายกล้วยไม้หัวมีพิษ
ด็องแด็ง 0,ก.,"สั่นไหว, โอนเอน."
ดองหมึก 0,น.,"ลิ้นทะเล, กระดองปลาหมึก."
ดอด้อ 0,ว.,"ค่อย ๆ พิถีพีถัน, ใช้ประกอบคำนำหน้ากริยา เช่น ดอด้อทำ - ค่อย ๆ ทำ (ป.น.)."
ดอดอย 0,น.,กะละแม (ดู กันแม).
ดอดอย 0,น.,"กะละแม, ขนมชนิดหนึ่ง ทำด้วยแป้งข้าวเหนียว กะทิและน้ำตาลกวนจนเหนียวเป็นสีดำ"
ดอทาน 0,ก.,"อันตรธาน, สูญหายไป."
ดอเทศ 0,น.,ชื่อไม้ต้นชนิดหนึ่ง มีฝักคล้ายราชพฤกษ์ ลักษณะฝักคล้ายอวัยวะเพศของม้า.
ดอเท่ามัดฟืน 0,สำ.,มีผู้ชายหลายคนแต่ไม่ทำงาน เช่น คนบ้านนั้นดอเท่ามัดฟืนแล้ว แต่หญ้ายังรกข้างรน - บ้านหลังนี้มีผู้ชายหลายคน แต่ไม่มีใครทำงาน ปล่อยให้ข้างบ้านมีหญ้าขึ้นรก (ภ.ก.).
ดอน 0,น.,"ที่สูงซึ่งมีลักษณะตรงกันข้ามกับที่ลุ่ม, โคก, เนิน."
ดอน 1,ก.,"กระดอน, สะท้อนขึ้น."
ดอม 0,ก.,"ใช้จมูกสูดกลิ่น, สูดกลิ่นเอา"
ดอม 1,น.,ชื่อไม้เถาเนื้ออ่อน เถา ๕ เหลี่ยม มีมือจับ ผล ๑๐ เหลี่ยม เมื่อสุกสีส้ม มีรสขม ใช้ทำยาได้ ยอดใช้แกงเลียงได้.
ดอม 2,ก.,"แอบดู, ด้อมมอง เช่น ไปดอมแลถีเขาทำไหร - ไปแอบดูซิเขาทำอะไร"
ดอม 3,ก.,ดม.
ด้อม 0,ก.,"แอบดู, ด้อมมอง เช่น ไปดอมแลถีเขาทำไหร - ไปแอบดูซิเขาทำอะไร"
ด้อม 1,ก.,"แอบดู, ด้อมมอง (ดู ดอม ก. ๑.)."
ดอแมว 0,น.,เข็มแทงชนวน
ดอแมว 1,น.,เข็มแทงชนวนปืน (ดู ไขแมว).
ดอย 0,น.,วันไม่ดี ไม่เหมาะแก่การทำพิธีมงคลเรียกว่าวันดอย
ดอย 1,น.,เรียกหมอที่ทำพิธีสะกดวิญญาณผู้ตายไม่ให้ออกไปหลอกหลอนว่า “หมอดอย”.
ดอย 2,ก.,ตาย เช่น ดอยโหง - ตายโหง (น.ธ.).
ดอย 3,ก.,การทำพิธีของหมอผีป้องกันผีดุร้ายอาละวาด กรณีมีคนตาย เรียก “พิธีดอย”.
ดอยโหงเปร่วแซะ 0,อุ.,"อย่าเลย, ช่างหัวมัน (ดู เปร่วแซะ)."
ด๋อยโห่งเปร่วแซะ 0,อุ.,"อย่าเลย, ช่างเถอะ, ช่างหัวมัน"
ดอล่อ 0,น.,ชื่อไม้เถาชนิดหนึ่ง มีผลกลมเท่าลูกหยี สีเหลืองอมเขียวช่วงปลายผล ตอนสุกมีลักษณะคล้ายอวัยวะเพศชาย
ดอลัง 0,น.,หัวหน้าคณะหนังตะลุง
ดอลัง 1,น.,หัวหน้าคณะหนังตะลุง (ดู นายหนัง).
ดะ 0,ก.,การไถนาครั้งแรก เรียก ไถดะ.
ดะขี้ไถ 0,น.,ชื่อนกชนิดหนึ่ง. (ดู เดาลม).
ดะขี้ไถ 1,น.,"นกเด้าลม, ชื่อนกชนิดหนึ่ง ตัวเล็กสีลายน้ำตาล ตัวเรียวเล็ก หางยาว มักชอบยกหางขึ้น ๆ ลง ๆ พร้อมกับโคลงไปมาเวลาเดิน อกขาว ก้นแดง ชอบหากินในทุ่งนาที่ไถแล้ว"
ดัก 0,ก.,คอยสกัด.
ดัก 1,ก.,วางเครื่องดักสัตว์มีกับ เป็นต้น เพื่อให้สัตว์เข้ามาติด.
ดักกัด 0,น.,ดักปลาด้วยอวนลอยขนาดเล็ก.
ดักกับ 0,ก.,ดักสัตว์ด้วยเครื่องมือบางชนิด.
ดักขวาก 0,ก.,เอาของแหลมปักไว้ในที่พรางตา เพื่อป้องกันโจรผู้ร้าย.
ดักคอ 0,ก.,"ขัดคอ, พูดแย้งขวางเข้ามา, ไม่ให้ทำได้โดยสะดวก."
ดักไซแห้ง 0,สำ.,กลโกงวิธีหนึ่ง โดยหาประโยชน์จากผู้ว่าจ้าง แต่ไม่ได้ช่วยเหลือจริง ๆ.
ดักดี้เดียม 0,ก.,"จั๊กจี้, อาการที่ทำให้รู้สึกเสียวสะดุ้งหรือชวนให้หัวเราะเมื่อถูกจี้ที่เอวหรือรักแร้ เป็นต้น เช่น อย่ามาถูกเอวฉานดักดี้เดียมจ้าน - อย่ามาถูกสะเอวฉันจั๊กจี้"
ดักดุเดียม 0,ก.,"จั๊กจี้, อาการที่ทำให้รู้สึกเสียวสะดุ้งหรือชวนให้หัวเราะเมื่อถูกจี้ที่เอวหรือรักแร้ เป็นต้น เช่น อย่ามาถูกเอวฉานดักดี้เดียมจ้าน - อย่ามาถูกสะเอวฉันจั๊กจี้"
ดักดู้เดียม 0,ก.,"จั๊กจี้, อาการที่ทำให้รู้สึกเสียวสะดุ้งหรือชวนให้หัวเราะเมื่อถูกจี้ที่เอวหรือรักแร้ เป็นต้น เช่น อย่ามาถูกเอวฉานดักดี้เดียมจ้าน - อย่ามาถูกสะเอวฉันจั๊กจี้"
ดักเดิด 0,ว.,"ลังเล, รวนเร เช่น ฉานว่าอี้ไปหนู้แต่ใจ ดักเดิดเสียแล้ว - ฉันว่าจะไปโน่นแต่ใจชักรวนเรเสียแล้ว."
ดักเดิด 1,ว.,ชักช้า เช่น คุณแต่งตัวดักเดิดจริง - คุณแต่งตัวชักช้าจริง (พ.ง.).
ดักเดิด 2,ว.,"เหลิง, ใจแตก เช่น ลูกสาวบ้านหนู้ดักเดิดเสียแล้ว - ลูกสาวบ้านโน้นใจแตกเสียแล้ว."
