คำ,POS,ความหมาย
หญ็องแหญ็ง 1,ว.,ยุ่ง เช่น ลายมือหญ็องแหญ็ง - ลายมือยุ่ง.
หญ็องแหญ็ง 2,ว.,จองหอง (ส.ฎ.).
หญอด 0,ว.,ขลาดกลัว เช่น ไกหญอด - ไก่ที่ไม่กล้าสู้คู่ต่อสู้.
หญอด 1,ว.,"แคระแกร็น, ซูบ, ไม่เจริญเติบโต"
หญอด 2,ก.,อาหารไม่พอ เช่น หญอดนม - ซูบผอมเพราะกินนมไม่เพียงพอ.
หญ้อน 0,ก.,"ย่น, ร่นให้สั้นหรือให้เร็วเข้า, หดร่นเข้าไป."
หญ้อน 1,สำ.,ขัดสน.
หญ็อบ 0,ก.,"แอบ, ซ่อน, ซุ่ม, ซุก"
หญ็อบนอน 0,ก.,"งีบ, แอบงีบ."
หญ้อม 0,น.,"หย่อม, หมู่เล็ก ๆ, กองเล็ก ๆ."
หญอย 0,น.,หยักไย่.
หญอย 1,น.,"เชื้อไฟ, ฝอย, ไม้ขูดตากแห้งคลุกน้ำมันยางสำหรับห่อทำไต้."
หญอย 2,ว.,หยิกหยอย.
หญ้อย 0,ก.,"หย่อนก้นลง. นั่งลงชั่วประเดี๋ยว, ย่อเข่าลง, ย่อตัวลง"
หญะ 0,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง รูปร่างคล้ายปลากระบอก แต่โตกว่า รสมันและคาวกว่า
หญะ 1,น.,"ขยะ, หยากเยื่อ, มูลฝอย."
หญัก 0,ก.,"ขยัก, กักหรือเก็บไว้บ้างไม่ยอมปล่อยไปจนหมด หรือไม่ทำให้หมด."
หญัก 1,ก.,"เกี่ยงงอน, กระเง้ากระงอด"
หญักแหก 0,น.,นกตะขาบ มี ๒ ชนิด คือ ตะขาบทุ่ง กับตะขาบดง.
หญักแห็ก 0,ก.,"งอน, แสดงอาการโกรธเคือง หรือไม่พอใจ เพื่อให้เขาง้อ, ทำจริตสะบัดสะบิ้ง."
หญัด 0,ก.,ไว้วางใจ
หญัด 1,ก.,"ประหยัด, กระเหม็ดกระแหม่."
หญัด 2,ว.,เผื่อ เช่น กินไม่หญัดเพื่อน - กินไม่เผื่อผู้อื่น.
หญัน 0,ก.,ขยัน
หญัน 1,ว.,"ดีมาก, อร่อยมาก (ส.ฎ., ช.พ.)."
หญับ 0,ก.,"ขยับ, กระเถิบ"
หญับหีด 0,ก.,ขอให้ขยับหรือเลื่อนออกไปหน่อย.
หญับหีด 1,ว.,เกือบ เช่น หญับโถกถีบ - เกือบโดนถีบ.
หญับโหยง 0,น.,"กระดานหก, เครื่องเล่นสำหรับเด็กอย่างหนึ่ง เป็นแผ่นไม้กระดานระหว่างกึ่งกลางความยาวของไม้ มีขาซึ่งตรึงติดกับแผ่นไม้ ผู้เล่นนั่งที่ปลายไม้ทั้ง ๒ ข้าง ผลัดกันกระดกไม้กระดานให้ขึ้นลง"
หญับโหยง 1,น.,การเล่นแบบหนึ่ง ให้เด็กยืนบนปลายเท้าและจับมือไว้แล้วกระดกเท้าขึ้นลง.
หญับโหยง 2,ก.,ขย่มตัว.
หญับโหยง 3,สำ.,เล่นชู้ เช่น “ หญับโหยงโพงไม้เรื้ย ผัวแล่นเบี้ย เมียแล่นหญับโหยง ” (บทล้อ).
หญา 0,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง รูปร่างคล้ายปลากระบอก แต่โตกว่า รสมันและคาวกว่า
หญา 1,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง คล้ายปลากระบอก (ดู หญะ น. ๑.).
หญา 2,สรรพ.,เป็นคำสรรพนามใช้แทนตัวเองของผู้หญิงชาวไทยมุสลิมเมื่อพูดกับผู้อาวุโสกว่า.
หญ้า 0,น.,"หญ้า, ชื่อเรียกไม้ล้มลุกหลายชนิด."
หญ้าเกย 0,น.,หญ้าเจ้าชู้.
หญ้าเกรย 0,น.,หญ้าเจ้าชู้.
หญ้าเกรย 0,น.,หญ้าเจ้าชู้
หญ้าไก 0,น.,ส่วนของหญ้าแพรกที่มีหัวเป็นพู่.
หญ้าไก่นกคุ่ม 0,น.,โด่ไม่รู้ล้ม (ดู สามสิบสองหาบ).
