คำ,POS,ความหมาย
ปลอย 0,ก.,"ปล่อย, ทำให้ตกจากสิ่งที่ติดอยู่ ผูกอยู่ หรือ ข้องอยู่. เป็นต้น, ละเลย. ปลอยไก"
ปลอย 1,สำ.,แสดงความโง่ออกมา.
ปลอย 2,ว.,เร็ว เช่น เขาขับรถปลอยจัง - เขาขับรถเร็วมาก.
ปละ 0,น.,"ข้าง, ฝ่าย, ทิศ เช่น ปละซ้าย, ปละขวา, ปละหน้า"
ปละ 1,ก.,ปล่อย เช่น วัวปละ - วัวที่ปล่อยให้หากินอิสระโดยไม่ต้องผูกหรือล่ามไว้
ปละตก 0,น.,ทิศตะวันตก
ปละตก 1,น.,ทิศตะวันตก.
ปละตีน 0,น.,ทิศเหนือ
ปละหัวนอน 0,น.,ทิศใต้
ปละออก 0,น.,ทิศตะวันออก.
ปลัก 0,น.,"ปลัก, แอ่งที่มีโคลนตมเกิดจากสัตว์ เช่น วัว ควาย หมู ลงนอนเกลือก."
ปลัก 1,ก.,"นอนดีแปลง, เกลือกตัว."
ปลักเนื้อ 0,น.,ภาวะลดความแข็งแกร่งของกล้ามเนื้อจนหมดสภาพการเป็นวัวชน ไก่ชน หรือนักกีฬา ซึ่งเกิดจากการไม่ได้ฝึกซ้อม.
ปลัดขลิก 0,น.,อวัยวะเพศชาย
ปลับ 0,ก.,ขึ้นต้นไม้โดยใช้มือทั้งสองโอบสำต้นแล้วขยับเท้าขึ้นไปพร้อมกันทั้งสองข้าง
ปลา 0,น.,"ปลา, ชื่อสัตว์เลือดเย็น มีกระดูกสันหลัง ร่างกายแบ่งเป็นส่วนหัว ลำตัว หาง ส่วนใหญ่หายใจทางเหงือก มีครีบใช้ช่วยในการเคลื่อนไหว บางชนิดมีเกล็ด บางชนิดไม่มีเกล็ด พบทั้งในทะเลและแหล่งน้ำจืด"
ปลาก 0,น.,"ข้าง, ฝ่าย, ทิศ เช่น ปละซ้าย, ปละขวา, ปละหน้า"
ปลาก 1,น.,"ข้าง, ฝ่าย, ทิศ (ดู ปละ น.)."
ปลากตีน 0,น.,ทิศเหนือ
ปลากลั้ง 0,น.,ลักษณะคล้ายปลาช่อน ครีบดำปนแดง ชอบอยู่ในคูน้ำเล็ก ๆ.
ปลากัดเคง 0,น.,ปลาตัวผู้ที่ทำหวอดให้ตัวเมียวางไข.
ปลาเกิด 0,น.,ปลาหางนกยูง.
ปลาขนุน 0,น.,ชื่อปลาทะเลขนาดเล็กชนิดหนึ่ง ลำตัวสีเหลือง
ปลาขนุน 1,น.,ชื่อปลาทะเลขนาดเล็ก ลำตัวสีเหลือง.
ปลาขี้แตะ 0,น.,ลูกปลาน้ำจึดตัวเล็ก ๆ ใช้เป็นอาหารได้.
ปลาขึ้น 0,น.,ปลาที่อพยพไปยังต้นน้ำเมื่อได้น้ำใหม่.
ปลาเขือ 0,น.,ชื่อปลาทะเลชนิดหนึ่งตัวเล็กคล้ายปลาทรายแต่เพรียวกว่า
ปลาเขือ 1,ก.,เที่ยวไป.
ปลาโคม 0,น.,ปลากระเบนพันธุ์หนึ่ง ขนาดเล็ก เงี่ยงมีพิษ
ปลาโคม 1,น.,ปลากระเบนชนิดหนึ่ง พันธุ์เล็ก เงี่ยงมีพิษ.
ปลาแง่ 0,น.,ปลามีเกล็ด มักอยู่ ในลำธารบนภูเขา.
ปลาจั๊ก 0,น.,ชื่อเรือลอยเคราะห์ของชาวเล
ปลาจั๊ก 1,น.,ชื่อเรือลอยเคราะห์ของชาวเล (ดู ลาจัง).
ปลาจี่ 0,น.,ปลาแห้งปิ้ง.
ปลาเจี้ยน 0,น.,ปลาทอด.
ปลาดี 0,น.,"ปลากระดี่, ชื่อปลาน้ำจืด คล้ายปลาสลิด แต่ขนาดเล็กกว่า ครีบท้องยาวยื่นเป็นเส้น"
ปลาดี 1,น.,ปลากระดี่.
ปลาเด 0,น.,"ปลากระดี่, ชื่อปลาน้ำจืด คล้ายปลาสลิด แต่ขนาดเล็กกว่า ครีบท้องยาวยื่นเป็นเส้น"
ปลาเด 1,น.,ปลากระดี่.
ปลาตกบึก 0,น.,ลูกปลาตัวเล็กๆ มารวมตัวกันในหนองน้ำเมื่อน้ำแห้ง (ดู ลูกคลัก).
ปลาตรับ 0,น.,ปลาน้ำจืดชนิดหนึ่ง ลักษณะคล้ายปลาหมอแต่ตัวแบน.
ปลาตะหลัง 0,น.,"ปลาสีเสียด, ชื่อปลาทะเลชนิดหนึ่ง ตัวเรียวเล็กกว่าปลาสละ ตาโต ลำตัวด้านบนสีน้ำเงิน ด้านข้างสีเงิน โคนหางสีเหลือง ปลายครีบหลังและครีบหางสีดำ"
ปลาตะหลัง 1,น.,ปลาสีเสียด
ปลาตีน 0,น.,"ปลาตีน, ปลาชนิดหนึ่ง อาศัยอยู่บริเวณป่าชายเลน"
ปลาตือ 0,น.,ปลาชนิดหนึ่ง คล้ายปลากราย.
ปลาตุ๊กตา 0,น.,ปลากระเบนพันธุ์หนึ่ง ขนาดเล็ก เงี่ยงมีพิษ
ปลาถ้ำ 0,น.,ปลากระป๋อง
ปลาทก 0,น.,ปลาน้ำจืดชนิดหนึ่ง อยู่ในลำน้ำขนาดใหญ่ คล้ายปลาเนื้ออ่อน.
ปลาโนรา 0,น.,ปลากริม.
ปลาโนรา 1,น.,ปลากัดพันธุ์หนึ่งที่มีครีบและหางยาว นิยมเลี้ยงเป็นปลาสวยงาม(ภ.ก.).
ปลาบ 0,ว.,เสียววาบ เช่น เสียวปลาบ - อาการเสียวแล่นวาบเข้าในหัวใจ.
ปลาบุหรุด 0,น.,"ปลาทราย, ชื่อปลาทะเล ลำตัวสั้น รูปไข่ แบนข้าง ปากเล็ก ไม่มีฟันเขี้ยว มีหนามแหลมอยู่บริเวณใต้ตา ปลายชี้ไปทางด้านหลัง"
ปลาเบนถ้วย 0,น.,ปลากระเบน พันธุ์เล็กชนิดหนึ่ง เงี่ยงมีพิษ.
ปลาเบนถ้วย 0,น.,ปลากระเบนพันธุ์หนึ่ง ขนาดเล็ก เงี่ยงมีพิษ
ปลาเปรี้ยว 0,น.,ปลาหมักข้าวสารคั่วบดผสมเกลือ.
ปลาแป้งแดง 0,น.,ปลาหมักกับข้าวสุกผสมลีแดง ยัดใส่ท้องปลา เมื่อนึ่งสุกแล้ว จะมีรสเปรี้ยว.
