คำ,POS,ความหมาย
จ้อน 1,ก.,ทำในสิ่งที่ไม่ควรทำ หรือทำในสิ่งที่ทำไม่เป็น เช่น เด็กจะสูบบุหรี่ ผู้ใหญ่ดุเอาว่า “อย่าจ้อน” มีความหมายในเชิงว่า “เสือก” (ช.พ.).
จ้อน 2,ว.,"เล็ก, แคระ, แกร็น (น.ศ.)."
จอนก 0,ก.,วิธีจับนกเล็ก ๆ โดยการใช้ยางไม้เหนียว ๆ พันปลายไม้แล้วล่อให้ผูกมัดขนนก
จอเนาะ 0,น.,เครื่องสวมศีรษะเพื่อกันแดดกันฝน คล้ายงอบ แต่ขนาดเล็กกว่า นิยมทำด้วยใบลาน (น.ธ.).
จอบ 0,น.,"จอบ, เครื่องมือสำหรับขุดดินพรวน หรือถากดิน ทำด้วย เหล็กหน้าแบนกว้าง มีด้ามยาว"
จอบงวง 0,น.,จอบชนิดหนึ่งที่ใช้ด้ามสอดกับตาจอบ ใช้จวกดินที่มีน้ำขัง.
จอบเซ่อ 0,น.,"เสียม, เครื่องมือสำหรับขุด แซะ และพรวนดินชนิดหนึ่ง"
จอบด้ามเซ่อ 0,น.,"เสียม, เครื่องมือสำหรับขุด แซะ และพรวนดินชนิดหนึ่ง"
จอบหัวหมู 0,น.,จอบชนิดหนึ่งที่ ใช้ด้ามสอดกับตา จอบใช้ขุดดินที่ไม่มีน้ำขัง
จอบอี้แหมะ 0,น.,จอบชนิดหนึ่งที่ ใช้ด้ามสอดกับตา จอบใช้ขุดดินที่ไม่มีน้ำขัง
จอม 0,น.,"ยอดที่สูงสุดของสิ่งที่มีฐานใหญ่ ปลายเรียวเล็กขึ้นไป เช่น ส่วนยอดของฝาชี, ส่วนยอดของปลวก."
จอม 1,น.,ลูกชายเจ้าเมืองสมัยโบราณ ถ้าเป็นผู้หญิงเรียกว่า “หม่อม”
จอม 2,น.,ผู้ที่ยอดเยี่ยมในหมู่ เช่น แด็กคนนี้จอมมันแหละ - เด็กคนนี้ยอดเลยหละ.
จ้อย 0,ว.,คำประกอบลักษณะของสีเหลืองมาก ๆ เรียกว่า “เหลืองจ้อย” (ช.พ.).
จ้อยย้อย 0,ว.,"ช่างพูด, ช่างประจบ เช่น แด็กคนนี้จ้อยย้อยจริง - เด็กคนนี้ช่างพูดจริง"
จ้อยสอยจ้อยย้อย 0,ว.,"ช่างพูด, ช่างประจบ เช่น แด็กคนนี้จ้อยย้อยจริง - เด็กคนนี้ช่างพูดจริง"
จ้อยสอยจ้อยย้อย 1,ว.,"ช่างพูด, ช่างประจบ (ดู จ้อยย้อย)."
จอล่อ 0,ว.,"ตอแหล, ฉอเลาะ, ต่อแดนกัน (ดู จอแหล ว.)."
จอล่อ 1,ว.,"ต่อแดนกัน, อยู่บ้านใกล้กัน"
จอหลัง 0,ก.,นั่งเอาหลังพิงกันหรือหลังชนกัน.
จอหลัง 1,ลัก.,คณะ เช่น หนังแล่นสามจอ - หนังสามคณะ.
จอหอ 0,น.,พวกที่อยู่ในเกาะรังนกหรือทำรังนก (ดู จาวหอ).
จอหอ 1,น.,"ทิด, พระสึกใหม่ (ส.ต., ภ.ก., พ.ง.)."
จอแหล 0,น.,ชื่อมะเขือชนิดหนึ่ง
จอแหล 1,น.,ชื่อผีพรายชนิดหนึ่ง ชอบหลอกคน.
จอแหล 2,ก.,ปด บางทีใช้คู่ กับขี้หก เป็น ขี้หกจอแหล.
จอแหล 3,ว.,"เป็นคำด่าคนที่พูดเท็จ, ตอแหล."
จอแหล 4,ว.,"ประจบ, ฉอเลาะ, ช่างพูด."
จอแหล 5,ว.,"ต่อแดนกัน, อยู่บ้านใกล้กัน"
จะ 0,ก.,"พบ, เจอ เช่น กูจะหมันแล้วที่ราวโหนด – ผมพบเขาแล้วที่แถวต้นตาล."
จะ 1,ว.,เป็นคำช่วยกริยาบอกอนาคต.
จะกรำ 0,น.,ค่ามัดจำ (ดู จิ้งกรำ).
จะกรำ 0,น.,ค่ามัดจำ เช่น วางจิ้งกรำให้ช่างทำสร้อย
จะโกย 0,น.,ปาท่องโก (ดู จาโก้ย).
จะโกย 1,น.,"ปาท่องโก๋, ชื่อขนมชนิดหนึ่งของจีน ทำด้วยแป้งสาลีตัดเป็นท่อน ๆ แล้วจับเป็นคู่ติดกัน ทอดน้ำมันให้พอง คนจีนฮกเกี้ยน เรียก อิ่วเจียะโก้ย (ภ.ก., พ.ง.)"
จะจะ 0,ว.,ชัดแจ้ง.
จะฉะสับพัง 0,น.,อุปเท่ห์การต่อสู้ของมวยไทยโบราณอย่างหนึ่ง.
จะบัง 0,น.,ไม้ที่นำมาประกอบทำเรือ โดยกรุที่หัวและท้ายของเรือ (ก.บ.).
จะเราะ 0,น.,"ทางน้ำไหล (น.ธ.), ลำธารเล็ก ๆ (ป.น., ย.ล.)"
จะเราะ 1,น.,ทางน้ำไหล (ดู เตราะ น.).
จะหมัด 0,ว.,ประหยัด (น.ธ.).
จะหรา 0,น.,"ความเอาใจใส่, ความสนใจ"
จะหรา 1,ก.,"เอาเป็นธุระ, ปรึกษาหารือ."
จะหรู 0,น.,กุ้งหมักคล้ายปลาเจ่ามีรสเปรี้ยว เค็ม
จะหรู 1,น.,กุ้งหมักคล้ายปลาเจ่า มีรสเปรี้ยวเค็ม (ดู กุ้งส้ม).
จะหลากา 0,ว.,"เสนียดจัญไร, อุบาทว์ (เทียบ ส. “ฉลก – ผู้ฉ้อฉล”), (เทียบ ม. Chelaka)"
จะหลู 0,น.,กุ้งหมักคล้ายปลาเจ่ามีรสเปรี้ยว เค็ม
จะหลู 1,น.,กุ้งหมักคล้ายปลาเจ่า มีรสเปรี้ยวเค็ม (ดู กุ้งส้ม).
จะหวา 0,น.,"สันตะวา, ชื่อไม้น้ำ ใบบาง สีเขียวอมน้ำตาล กินได้ (น.ธ.)"
จะโหนง 0,น.,ชื่อมีดพร้าชนิดหนึ่ง รูปโค้งคล้ายเคียว.
จัก 0,ก.,ทำให้เป็นแฉก เช่น จักใบไม้.
จัก 1,ว.,แฉก เช่น ใบเป็นจัก - ใบเป็นแฉก. (ภ.ก.).
จั๊กกะเดียม 0,ก.,"จั๊กจี้, อาการที่ทำให้รู้สึกเสียวสะดุ้งหรือชวนให้หัวเราะเมื่อถูกจี้ที่เอวหรือรักแร้ เป็นต้น เช่น อย่ามาถูกเอวฉานดักดี้เดียมจ้าน - อย่ามาถูกสะเอวฉันจั๊กจี้"
จั๊กกะเดียม 1,ก.,จั๊กจี้ (ดู ดักเดียม).
จักเกลี้ย 0,ว.,"ไม่เข้ากัน, ไม่ตรงกัน, ไม่กลมเกลียวกัน, ไม่เป็นแถวเป็นแนว"
จักเกลียะ 0,ว.,"ไม่เข้ากัน, ไม่ตรงกัน, ไม่กลมเกลียวกัน, ไม่เป็นแถวเป็นแนว"
จักจัน 0,น.,"จักจั่น, ชื่อแมลงชนิดหนึ่ง ลำตัวยาวประมาณ ๒ - ๑๐ เซนติเมตร และเรียวลงไปทางหาง หัวและ อกกว้าง ปีกมี ๒ คู่ เนื้อปีกเหมือนกันตลอด ปีกเมื่อพับจะเป็นรูปหลังคาคลุมตัว มีปากชนิดเจาะ ดูดโผล่จากหัวทางด้านล่างที่บริเวณใกล้อก ตาโต ตัวผู้มีอวัยวะพิเศษลำหรับทำเสียงได้ยินไปไกล."
จักจัน 1,น.,จักจั่นทะเล (ดู จักจันเล).
จักจัน 0,น.,"จักจั่นทะเล, ชื่อกั้งชนิดหนึ่ง มีมากแถบทะเลทางฝั่งตะวันตก โดยเฉพาะภูเก็ต พังงา สตูล"
จักจันเล 0,น.,"จักจั่นทะเล, ชื่อกั้งชนิดหนึ่ง มีมากแถบทะเลทางฝั่งตะวันตก โดยเฉพาะภูเก็ต พังงา สตูล"
จักร 0,น.,"จักร, อาวุธในนิยายรูปเป็นวงกลมและมีแฉก ๆ โดยรอบ, สิ่งที่มีลักษณะเป็นวงกลมอย่างล้อรถ, สิ่งที่มีรูปเป็นวงกลมมีฟันเฟืองหมุนด้วยพลังงานต่าง ๆ."
จักร 1,น.,เครื่องรีดแผ่น ยางพารา
จักร 2,น.,จักรเย็บผ้า.
จักร 3,ว.,แฉก.
จัง 0,น.,"กระจัง, ชื่อลายอย่างหนึ่ง ใช้เป็นลวดลาย สำหรับเครื่องประดับที่อยู่บนชั้นหรือตามขอบ ของสิ่งของบางอย่าง เช่น ชั้นฐานธรรมาสน์."
จัง 1,น.,ชื่อปลาน้ำกร่อย พบในบริเวณป่าชายเลน รูปร่าง การเคลื่อนไหว และความสามารถขึ้นมาพ่นน้ำได้คล้าย ปลาจุมพรวดซึ่งมีขนาดใหญ่กว่า มีครีบอกเป็นกล้ามเนื้อใช้ต่างตีนช่วยครีบหาง ทำรูลึกอยู่ในเลน เคลื่อนไหวได้รวดเร็วบนผิวเลนและผิวน้ำ ปีนเกาะ บนที่ชันและกระโจนเป็นห้วง ๆ ได้
จัง 2,ก.,"กระฉอก, กระเพื่อม"
จัง 3,ก.,ผูกโยง.
จั้ง 0,น.,"ขนมจ้าง, ชื่อขนมชนิดหนึ่ง ทำจากข้าวเหนียวห่อด้วยใบไผ่ แล้วต้ม"
จั้ง 1,น.,ขนมจ้าง (ดู ซั้ง น. ๓.).
จั๋ง 0,ก.,"กระฉอก, กระเพื่อม (ดู จัง ก. ๑.)."
จั๋ง 0,ก.,"กระฉอก, กระเพื่อม"
จังกร็อง 0,น.,กิ้งก่า (ดู ผึ้งกา).
จังกร็อง 0,น.,"กิ้งก่า, ชื่อสัตว์เลื้อยคลาน ตัวมีเกล็ด หางยาว ชอบอาศัยอยู่บนต้นไม้"
จังกระ 0,น.,ชื่อส้มชนิดหนึ่ง ลักษณะอย่างส้มจุก รสเปรี้ยวจัดอย่างมะนาว
จังกระ 1,น.,ชื่อส้มชนิดหนึ่ง (ดู กระ น. ๒.).
จังกรำ 0,น.,"มัดจำ, เงินที่มอบไว้แก่คู่สัญญาบางส่วน"
จังกรำ 1,น.,มัดจำ (ดู มัดกรำ).
จังกว้า 0,น.,หนอนที่กินเนื้อไม้ข้างในต้นจนทำให้ต้นไม้ตาย (ภ.ก.).
จังกับ 0,ก.,พูดคุย (เทียบ ม. cakap ; ส.ต.)
