คำ,POS,ความหมาย
งัวเล 1,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
งัวเล 2,*ว.,สแลง. โง่
งา 0,น.,"งา, ชื่อไม้ล้มลุก ผลเป็นฝัก มีเมล็ดเล็ก ๆ สีขาวหรือดำ ใช้ประกอบอาหารหรือ สกัดน้ำมัน."
งา 1,น.,ชื่อขนมชนิดหนึ่ง.
งา 2,น.,ฟันตัดแถวบนที่งอกออกจากปากช้าง.
ง่า 0,ก.,"เปิด, แยกออก, แบะออก เช่น นั่งงะขา - นั่งถ่างขา"
ง่า 1,ก.,เปิด (ดู งะ).
งาก 0,ก.,"เปิด, แยกออก, แบะออก เช่น นั่งงะขา - นั่งถ่างขา"
งาก 1,ก.,เปิด (ดู งะ).
งาง 0,ว.,"(ฟัน) เขยิน, ง้ำออกมา, ยื่นออกไป เกินปกติจนปลายโน้มลง, โน้มไปทางหน้า เช่น ฟันงาง - ฟันเขยิน."
งาง 1,ว.,ถ่าง เช่น เดินขางาง - เดินถ่างขา (ภ.ก.).
งาช้าง 0,น.,ชื่อข้าวพันธุ์พื้นเมือง (ก.บ.).
งาช้าง 1,น.,ชื่อกล้วยพันธุ์หนึ่ง.
งาช้าง 2,น.,ชื่อไผ่ชนิดหนึ่ง.
งาช้าง 3,น.,ชื่อไม้ต้นชนิดหนึ่ง.
งาชุมพร 0,น.,ชื่อข้าวพันธุ์พื้นเมือง (ก.บ.).
งาไทร 0,น.,ชื่อข้าวพันธุ์พื้นเมือง (ก.บ.).
งาน 0,น.,"สิ่งหรือกิจกรรมที่ทำ, การพิธีหรือการรื่นเริงที่คนมาชุมนุมกัน, กิจการที่ทำ."
งานนีกร้ะ 0,น.,งานแต่งงาน (ส.ต.).
งานบาวสาว 0,น.,งานแต่งงาน.
งานเป็นแขก 0,น.,งานเข้าสุหนัต (ส.ต.).
งานผี 0,น.,งานศพ.
งานผี 1,ลัก.,พื้นที่นาที่แบ่งเป็นส่วน ๆ ในการไถนา แต่ละวัน มีลักษณะเป็นสี่เหลี่ยมผืนผ้า.
งาบ 0,ก.,"อาการที่อ้าปากคาบหรือกัดโดยเร็ว, งับเอาเข้าไว้ในปาก เช่น หมางาบวาน - หมางับก้น, ปลางาบเหยื่อ - ปลาฮุบเหยื่อ."
งาบ 1,ก.,"โกง, กิน, รีด, ไถ, รวบเอาเป็นของตน หรืออาการอื่น ๆ ที่หมายถึงถือวิสาสะเอาไป โดยไม่ถูกต้อง."
งาบงาบ 0,ว.,อาการที่อ้าปากแล้วหุบปาก เช่น ทำปากงาบงาบ.
งาบงาบ 1,ว.,"อาการร่อแร่, เพียบหนัก"
งาบงาบ 2,ว.,โอ้เอ้ (ดู แงบแงบ ว. ๒.).
งาบงาบ 3,ว.,"โอ้เอ้, ชักช้า เช่น ทำแงบแงบ อยู่นั่นแหละไม่เสร็จซักที"
ง่าม 0,น.,ลักษณะหรือสิ่งที่แยกออกเป็น ๒ หรือ ๓ แฉก เป็นต้น เช่น ง่ามวาน - ง่ามก้น.
ง่ามกา 0,น.,เครื่องหมายกากบาท.
ง่ามกา 1,น.,"ปลาดาว, ชื่อสัตว์ทะเลไม่มีกระดูกสันหลัง ตัวมี ๕ แฉกหรือมากกว่า คล้ายดาว หลังเป็นหนามขรุขระ."
ง่ามถอ 0,น.,ไม้ถ่อที่มีลักษณะเป็นง่าม.
ง่ามถอ 1,น.,ลักษณะหัวล้านแบบหนึ่ง
ง่ามนู 0,*น.,เครื่องยิงชนิดหนึ่ง ทำด้วยแถบยางผูกติดกับสิ่งที่เป็นง่ามซึ่งมักเป็นไม้ หรือเขาสัตว์ ยิงด้วยลูกกระสุนที่ตามปกติเป็นลูกดินปั้นกลม ๆ
ง่ามนู 1,น.,หนังสติ๊ก.
งามแรง 0,สำ.,หญิงอันเป็นที่รัก (ภ.ก.).
งาย 0,น.,ชื่อไม้เถาชนิดหนึ่งคล้ายชะอม ใบมีรสเปรี้ยว.
งาย 1,น.,"ช่วงเวลา เช่น งายเช้า - ช่วงเวลาเช้า, งายเย็น - ช่วงเวลาตอนเย็น."
ง่าว 0,น.,ว่าว (ดู ว่าว น. ๑.).
ง่าว 0,น.,"ว่าว, เครื่องเล่นอย่างหนึ่ง มีไม้ไผ่ เป็นต้น ผูกเป็นโครงรูปต่าง ๆ แล้วปิดด้วยกระดาษหรือผ้าสีบาง ๆ มีสายเชือกหรือป่านผูกกับสายซุง สำหรับชักให้ลอยตามลมสูงขึ้นไปในอากาศมีหลายชนิด"
งาไส 0,น.,ชื่อพันธุ์ไม้ขนาดกลางถึงขนาดใหญ่ชนิดหนึ่ง ใช้ไม้ทำเครื่องเรือนได้.
ง้าหงูด 0,น.,โรคสมองเสื่อม.
ง้าหงูด 1,ก.,หลง ๆ ลืม ๆ. (น.ธ.)
งำ 0,ก.,อุกปล้น.
งำ 1,ก.,เรียกอาการที่ปรากฏ เมื่อเวลานอนเคลิ้มไปว่ามีคนปลุกปล้ำหรือยืดคร่า จนเหนื่อยหอบ และตกใจตื่น เช่น ผีงำ.
งำ 2,ก.,"อุบ, ถือเอา, ริบเอา."
งำ 3,ว.,"มืดครึ้ม, มัวซัว"
งุด 0,ก.,ลอดคลานไป.
งุด 1,ว.,ก้มหน้า เช่น นั่งงุด - นั่งก้มหน้า.
งุน 0,น.,"ต้นอินทนิล, ชื่อไม้ต้น ดอกสีม่วงแดงหรือชมพู ออกเป็นช่อตั้งตรง เมล็ดและใบใช้ทำยาได้."
งุบงับ 0,ก.,"บ่น, จู้จี้ (ช.พ.)."
งุบงิบ 0,ก.,"ยักยอก, ซ่อนเร้น, ทำก้นอย่างปิดบัง, ทำอย่างเงียบ ๆ."
งุบงิบ 1,ว.,"ขมุบขมิบ, ซุบซิบ."
งุม 0,ก.,งม. (ดู งม ก. ๒.).
งุม 0,ก.,"ดำน้ำลงไปคลำหาของ, คลำหาของในน้ำ"
งุมงำ 0,น.,"การพนันชนิดหนึ่งเล่นโดยใช้ไพ่ป๊อก วิธีเล่น แจกไพ่คนละ ๕ ใบ จำนวนไพ่ ๓ ใบ รวมกัน ให้เท่ากับ ๑๐, ๒๐, ๓๐ อีก ๒ ใบ เป็นจำนวนเลขที่ต้องการคะแนน ถ้าไพ่ ๓ ใบรวมกันไม่ได้ ๑๐, ๒๐, ๓๐ ถือว่าไพ่เสีย"
งุมงำ 1,ว.,พึมพำ
งุย 0,ว.,ไม่เงยหน้า เช่น ก้มงุย - ก้มหน้าง่วนอยู่.
งู 0,น.,"งู, ชื่อสัตว์เลื้อยคลาน ลำตัวเรียวยาว มีเกล็ด ไม่มีขา มีทั้งมีพิษและไม่มีพิษ."
งูกลิ้ง 0,น.,ชื่องูดินชนิดหนึ่ง
งูกลิ้ง 1,น.,งูดินชนิดหนึ่ง.
