คำ,POS,ความหมาย
พรานแดง 0,น.,เจ้าหน้าที่เดินป่าเพื่อส่งข่าวในสมัยก่อน.
พรานแดง 1,น.,ตัวตลกมโนราห์ซึ่งสวมหน้ากากพราน.
พร้าบ้อง 0,น.,พร้าขนาดกลาง มีบ้องสำหรับสอดด้าม ไม่มีกั่น.
พร้าแมว 0,น.,ชื่อสัตว์ชนิดหนึ่ง คล้ายกระรอก แต่ตัวใหญ่กว่า (ดู พับแมว).
พร้าแมว 0,น.,ชื่อสัตว์ชนิดหนึ่ง คล้ายกระรอก แต่ตัวใหญ่กว่า ชอบเก็บตัว
พราย 0,น.,"ผีพราย ผีผู้หญิงที่จมน้ำตาย, ผีจำพวกหนึ่งมักกล่าวกันว่าเป็นผีผู้หญิงที่ตายทั้งกลม."
พรายแก้วพรายทอง 0,น.,ชื่อเพลงกาหลอ.
พรายทรามเงิ้ง 0,น.,หญิงที่ตายในขณะที่ลูกเพิ่งเดินได้เตาะแตะ.
พรายทรามเงิ้ง 1,น.,"พรายน้ำ, ต่อมน้ำเล็ก ๆ ที่ผุด กระจายขึ้นจากน้ำ."
พรายทรามเงิ้ง 2,ว.,"เลื่อมพราย, แวววาว."
พร้าลืมงอ 0,น.,พร้าขนาดใหญ่ ใช้เป็นอาวุธประจำบ้าน หรือถือไปในที่ต่าง ๆ
พร้าว 0,น.,"มะพร้าว, ชื่อไม้ต้น ผลใช้ทำน้ำมันและปรุงอาหารต่าง ๆ."
พร้าวกะทิ 0,น.,มะพร้าวที่มีเนื้อเปื่อยยุ่ย.
พร้าวขี้ลม 0,น.,มะพร้าวอ่อนที่พอมีเนื้อบาง ๆ ดูคล้ายเมฆขาวในท้องฟ้า (ภ.ก.).
พร้าวโข้ง 0,สำ.,ผู้หญิงที่เสียตัวแล้ว.
พร้าวคั่ว 0,น.,น้ำพริกแห้งชนิดหนึ่ง (ดู พริกเกลือ).
พร้าวคั่ว 1,น.,น้ำพริกแห้งชนิดหนึ่ง โดยตำน้ำพริกเหมือนพริกแกง แต่ใช้พริกชี้ฟ้า ขูดมะพร้าวนำมาคั่ว ตำให้ละเอียด นำไปคลุกกับน้ำพริกแกงจนเป็นเนื้อเดียวกัน แล้วนำไปผัดกับกากหมู (ภ.ก.)
พร้าวงอก 0,น.,มะพร้าวแตกหน่อ.
พร้าวเดือนกิน 0,น.,มะพร้าวที่เป็นโรค มีหนอนหรือด้วงเจาะกินเนื้อไปหมดแล้ว
พร้าวเดือยกิน 0,น.,มะพร้าวที่เป็นโรค มีหนอนหรือด้วงเจาะกินเนื้อไปหมดแล้ว
พร้าวทรามหม้าว 0,น.,มะพร้าวที่มีเนื้ออ่อนขนาดพอเหมาะคลุกข้าวเม่า.
พร้าวนกคุ่ม 0,น.,ชื่อพืชชนิดหนึ่งคล้ายกล้วยไม้ดิน วงศ์ Hypoxidaceae ใบเรียงสลับชิดกันที่โคนต้น ดอก ๖ กลีบ สีเหลือง มีผลขนาดเล็กเท่านิ้วก้อย คล้ายผลมะพร้าว กินได้ ผลแก่สีขาวถึงแดง
พร้าวนกคุ่ม 1,น.,มะพร้าวชนิดหนึ่ง ต้นสูงกว่ามะพร้าวเบา ผลขนาดเล็ก กินได้.
พร้าวมันคลาย 0,น.,มะพร้าวหนังหมู.
พร้าวมูกลีง 0,น.,มะพร้าวที่มีเนื้อเหลวเละ.
พร้าวรอกเจาะ 0,น.,ลูกมะพร้าวที่กระรอกเจาะกินเนื้อแล้ว
พร้าวรอกเจาะ 1,สำ.,ผู้หญิงที่เสียตัวแล้ว.
พร้าวรอกโจ้ง 0,สำ.,ผู้หญิงที่เสียตัวแล้ว.
พร้าวรอกโว้ง 0,สำ.,ผู้หญิงที่เสียตัวแล้ว.
พร้าวลีบ 0,น.,มะพร้าวลีบ มีแต่เปลือก ผลข้างในลีบเล็กนิดเดียว.
พร้าวโว้ง 0,สำ.,ผู้หญิงที่เสียตัวแล้ว.
พร้าวหนังหมู 0,น.,"มะพร้าวอ่อนที่เนื้อกำลังจะแข็งเป็นมะพร้าวแก่ (ภ.ก., พ.ง.)."
